,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,lin_acc_x,lin_acc_y,lin_acc_z,mag_x,mag_y,mag_z,labelOnTable,labelSitting,labelWalking,labelStanding,labelWaving,labelEating
2022-06-16 09:52:25.369127680,-0.03151316741389743,-0.15392291717435894,9.689919373897435,3.755627761282053e-05,-0.0007238121739461541,-7.169839526666672e-05,-0.00352933155455,-0.0015146173548,-0.01030440330431,-3.3900001764999996,6.4800002096,-71.32500305200001,1,0,0,0,0,0
2022-06-16 09:52:25.469127680,-0.035114672599515,-0.1568196147625,9.706843972200002,-0.00015978497178250004,0.00029293908160500014,0.0009853405216175,-0.003287302236850001,-0.003456351906545,0.00894393920855,-3.1125001193000004,6.577500247800001,-71.86500320399999,1,0,0,0,0,0
2022-06-16 09:52:25.569127680,-0.021573750561758972,-0.15484323523974355,9.68327779025641,-0.0005360307308128206,0.0003687345142717948,0.00039263394773076933,0.008734573423600001,0.0003355730327500001,-0.013575172424950002,-3.2175001145000004,6.5775003432000005,-71.72250290000001,1,0,0,0,0,0
2022-06-16 09:52:25.669127680,-0.044087757090557504,-0.14756985884249998,9.7039052724,-0.00015978497696000001,-2.663082269249999e-05,-7.9892497145e-05,-0.01290054099726316,0.006397693564473684,0.0058888385176578935,-2.8650001048,6.0975002287999995,-71.91000290000001,1,0,0,0,0,0
2022-06-16 09:52:25.769127680,-0.02543907951625641,-0.15556414941282048,9.702734776153848,-0.0005360307390666668,-0.0004779891713794872,-9.901206702564104e-05,0.006183943803110001,-0.0007728546864050001,0.0040038585662,-3.0300000668,6.3225001811000014,-72.28500289899999,1,0,0,0,0,0
2022-06-16 09:52:25.869127680,-0.033798619359582505,-0.164768272455,9.6984690904,-0.00015978497907750004,-0.00010652329947,-2.1072500049155308e-11,-0.004826958291721,-0.009824635088899998,0.0017954826360449996,-2.5650001047999997,6.277500343400001,-72.38250274800001,1,0,0,0,0,0
2022-06-16 09:52:25.969127680,-0.03206535717892308,-0.15332471311820514,9.699130204948718,-0.0005633444047846151,-0.00031410716171025645,0.00047457494808974345,0.00013231961064999982,0.0029065433900100006,-0.00012869834588500058,-2.7450000762,5.8275002,-71.700003053,1,0,0,0,0,0
2022-06-16 09:52:26.069127680,-0.028953153791525,-0.1620240030825,9.701564741024999,0.00013315411046500001,0.0002130466018925,-5.326167447500002e-05,0.0023718615498421066,-0.006954775829210528,0.0015269329682631593,-2.7150001288,6.307500266900001,-72.112503813,1,0,0,0,0,0
2022-06-16 09:52:26.169127680,-0.03740319256962308,-0.14849305133846155,9.701500012205127,9.218361732820511e-05,0.0006691848543076925,0.00025606560761538453,-0.004032430145405001,0.008400229365399999,0.002841758727550002,-2.8800000667,6.1275002001,-72.06750183300001,1,0,0,0,0,0
2022-06-16 09:52:26.269127680,-0.0186041959305825,-0.14816058706250002,9.695949196749998,-0.00021304662516500008,5.326167159500012e-05,0.00013315410465999998,0.011691122595650002,0.006654607132215001,-0.0014854431145500018,-2.9025000573,6.330000352600001,-72.32250289999998,1,0,0,0,0,0
2022-06-16 09:52:26.369127680,-0.032494838220648734,-0.15214363982435894,9.696422870205128,-0.0002628940587487179,-1.365681572307696e-05,-1.707106369230768e-05,-0.0008045778616499999,0.002329199388317761,-0.0018623352054499976,-2.8500001192,6.157500314500001,-72.28500289899999,1,0,0,0,0,0
2022-06-16 09:52:26.469127680,-0.027517460730882497,-0.14700904115750002,9.695178914,-2.663084966250001e-05,-0.0006924014509375001,-0.00013315415058750004,0.002234877919510527,0.007714514669210527,-0.0023581856165736845,-3.0075001001999997,6.0975002287999995,-72.07500229,1,0,0,0,0,0
2022-06-16 09:52:26.569127680,-0.030776914385392307,-0.14947472263846154,9.702374311512822,3.755627309487179e-05,-0.0006691848363307696,0.0003380066116435897,-0.0009027418675000007,0.002975448966,0.0036602020262649984,-3.007500124,6.3825003623,-72.15750351000001,1,0,0,0,0,0
2022-06-16 09:52:26.669127680,-0.036969109955599995,-0.14966358002250002,9.6934441328,-0.0002130466157975,0.00010652329656000004,-7.989249938750002e-05,-0.005580148100250001,0.00235854126582,-0.0037546634677,-2.992500043,6.4350003719,-72.195004271,1,0,0,0,0,0
2022-06-16 09:52:26.769127680,-0.020223952985051283,-0.1533783997,9.691453200076923,-0.00031752139939487175,-0.0003960481875358975,9.218360616666663e-05,0.00915536787327,-0.00015439353899499982,-0.007634019851009998,-2.8050000907,6.3300002095000005,-72.232503509,1,0,0,0,0,0
2022-06-16 09:52:26.869127680,-0.03715777451854615,-0.14810958581282052,9.701630323282052,3.7556275282051214e-05,0.000805753175751282,-0.00026289406928205124,-0.007613883501105262,0.00489719721846316,0.005607755559842105,-2.760000062,6.360000276500001,-72.330004119,1,0,0,0,0,0
2022-06-16 09:52:26.969127680,-0.030867412115690007,-0.1570663744625,9.702297615875,-0.000612509012115,-0.0003728315495825,0.0005326164908175,0.0008108403536474997,-0.0031715933229499995,0.0012581348424000002,-2.8875000952999996,6.405000257200001,-72.27750320499999,1,0,0,0,0,0
2022-06-16 09:52:27.069127680,-0.035255787476076925,-0.14887651513846153,9.700840387487178,-9.901206337692311e-05,0.0002594798481256409,-0.000508717072474359,-0.00480178119555,0.00257036015443,0.00374712943964,-2.7450000763,5.8650002,-71.70000305200001,1,0,0,0,0,0
2022-06-16 09:52:27.169127680,-0.03349951696635,-0.150747825582,9.689854931725,-0.0003994624058499999,-0.00029293908446250007,-0.00023967745224000005,-0.0015909057110526314,0.002127556032894737,-0.008993500155852631,-2.9475000620999996,6.525000285999999,-71.887504576,1,0,0,0,0,0
2022-06-16 09:52:27.269127680,-0.020592079414051282,-0.14696686027051284,9.683461800538462,0.0005292022915,-0.00042336183982820505,0.00025606561508205125,0.008739985711855,0.004884947092,-0.0099832057947605,-3.0075000762000004,6.202500200000001,-71.96250305200002,1,0,0,0,0,0
2022-06-16 09:52:27.369127680,-0.031704899663975016,-0.14967105648999998,9.69684646115,-7.989249425500006e-05,-7.989247392000002e-05,-0.000186415798075,-0.00258878953715,0.0020626202218,0.0017044544227299984,-2.6250000716,6.0975001812,-71.83500289899999,1,0,0,0,0,0
2022-06-16 09:52:27.469127680,-0.024089281894579487,-0.14774912863589745,9.690226065692308,0.0002560656067717949,-0.0003960481695871795,3.75562761205128e-05,0.006014518626155001,0.0038376457981849996,-0.006238174438749999,-2.5800000667000003,6.000000190800001,-72.180002594,1,0,0,0,0,0
2022-06-16 09:52:27.569127680,-0.028833512839115005,-0.15334254502949998,9.69452090255,-0.00029293909907500003,-0.0002396774332875,-1.964250001800644e-11,0.0008805575542631582,-0.002051308359315791,-0.0016718914629999984,-3.2475001333999995,6.5025002478000005,-71.962502288,1,0,0,0,0,0
2022-06-16 09:52:27.669127680,-0.02764783857876924,-0.1531789961897436,9.701331309769232,-0.0002082667294641025,0.00020485249563333336,0.00020143827376153847,0.000399953406445,-0.0016413182021450005,0.007650661468649999,-3.615000128700001,6.3225001333,-72.015002443,1,0,0,0,0,0
2022-06-16 09:52:27.769127680,-0.027038895711375,-0.1515180176065,9.698827958075,-0.00042609322128,-0.000292939081545,0.0006125089676175,0.0005898690785000001,-0.0003760471939500003,0.003048515320455001,-2.7675001383999995,6.202500248,-72.157502748,1,0,0,0,0,0
2022-06-16 09:52:27.869127680,-0.030102015522656417,-0.15773456256923074,9.704030843846152,-0.0005633444033333334,-0.00020485248664102568,0.0001741246072615385,-0.0018870473839600007,-0.00429978296165,0.0062303066249,-2.452500105,6.4950003146,-72.105002595,1,0,0,0,0,0
2022-06-16 09:52:27.969127680,-0.015194423805,-0.15437444932725,9.703194904275,7.989247093499998e-05,-2.6630822702500022e-05,0.00010652328052999997,0.011717216062873686,-0.0008110604001315786,0.0054561213442631575,-2.7000000715000003,6.502500295500001,-72.09750366400002,1,0,0,0,0,0
2022-06-16 09:52:28.069127680,-0.033108382525033335,-0.15434472988897438,9.684696564205126,-0.0001809530614410257,0.0003960481665384616,-0.00012632573204871794,-0.004225600137685,-0.0013525675983149994,-0.012767171860800005,-2.7750000953,6.165000343000001,-72.43500290000001,1,0,0,0,0,0
2022-06-16 09:52:28.169127680,-0.0246460733823975,-0.15364912412749998,9.686445188425,0.0001597849309225,-0.0001331541338075,5.326163736749997e-05,0.0018881293006800003,0.0008414350455499995,-0.00845961570802,-3.0750000955,6.3675003051,-72.240004728,1,0,0,0,0,0
2022-06-16 09:52:28.269127680,-0.030654205456828208,-0.15077850376153845,9.691943999948718,0.0005565159461025642,0.00023216616592820516,0.0001741246154692308,-0.003371306323040001,0.0021544478832275504,-0.0022286891931999997,-3.4425001382,6.2100001333,-71.917502595,1,0,0,0,0,0
2022-06-16 09:52:28.369127680,-0.025184458179990002,-0.15166756827,9.701041364625,2.663081465749998e-05,-0.0003462007327525,0.00042609318770499993,0.002313306751468421,-0.0005220723780752636,0.006731736032736842,-2.8800000906000003,6.2475003243,-72.19500351100001,1,0,0,0,0,0
2022-06-16 09:52:28.469127680,-0.029427116763289744,-0.14693618317179485,9.688569508948717,-9.901206706666668e-05,-0.00023216617483589745,-0.00015363940082307692,-0.0013631293543649998,0.007348173111000001,-0.005483531952,-2.8275000811,6.2550002573,-72.14250259599999,1,0,0,0,0,0
2022-06-16 09:52:28.569127680,-0.0321236440266825,-0.15413516704250002,9.698648548049999,-0.0004527240584600001,0.0007456630817525001,-2.6630848904999976e-05,-0.00422366037933,-0.0025126639749,0.0046582221990000006,-3.3600000858000003,6.4050003528,-72.45750350899999,1,0,0,0,0,0
2022-06-16 09:52:28.669127680,-0.0235984464214,-0.1524504123153846,9.708870178538458,-0.0005087170717384615,-4.097049795897437e-05,1.024260958461532e-05,0.005739571713339499,-0.0001035086807899998,0.011198806761900002,-3.202500105,6.3525002001000015,-72.390001679,1,0,0,0,0,0
2022-06-16 09:52:28.769127680,-0.034037902159925006,-0.13879866749800002,9.70294070245,-0.00042609323147500014,0.0001597849448275,-2.6630840907500026e-05,-0.006175049532157893,0.013628244399136845,0.0033553775980000003,-3.2025000811,5.9475002287,-71.970003511,1,0,0,0,0,0
2022-06-16 09:52:28.869127680,-0.02543907914597436,-0.15900766563282054,9.703470988051283,-0.0006179717460743591,-1.3656845569230822e-05,-1.7071063702564192e-05,0.003375778253848001,-0.005148590354840001,0.007114219665458002,-2.8200001001999997,6.3675002574000015,-72.20250320400001,1,0,0,0,0,0
2022-06-16 09:52:28.969127680,-0.028445446072135894,-0.15521902934871795,9.699061100230768,-0.0006999127367333332,0.00031410717070000013,0.00028337927858717953,0.0009684865364999998,-0.00233330614805,-0.0002295017241000003,-3.0375000716,6.2175002573,-71.932503509,1,0,0,0,0,0
2022-06-16 09:52:29.069127680,-0.0294317186748575,-0.1447657704375,9.70026369085,-0.00053261653526,-0.0008521864074600001,0.0005858781478074999,-0.0014716300528421044,0.009906707234263156,0.0013420205364210534,-3.1800001382,6.2175001619,-72.15750274899999,1,0,0,0,0,0
2022-06-16 09:52:29.169127680,-0.025255015892443583,-0.15739711278717947,9.693907419743592,-0.00023558040428461543,0.00015022518800512815,1.0242602869230738e-05,0.0033680703494550004,-0.00546509027532,-0.0039866447453750006,-3.195000124,6.360000276599999,-72.23250427100001,1,0,0,0,0,0
2022-06-16 09:52:29.269127680,-0.036849468570515,-0.15376128759500002,9.700144028625,0.0001864157565875,-0.00034620072401250003,0.0003462007101775,-0.008125767018549999,0.0006755772972499997,-0.00017075538631000105,-3.2550001621999995,6.435000276499999,-72.120002747,1,0,0,0,0,0
2022-06-16 09:52:29.369127680,-0.031145040680256406,-0.15258846030384612,9.706485039076924,-1.7071059194871786e-05,-0.0001229114938230769,-0.0004540897378641025,-0.002020471357255,0.0013790469614,0.008283567429060001,-3.1875000954000003,6.3075003147,-71.99250183199999,1,0,0,0,0,0
2022-06-16 09:52:29.469127680,-0.0224327124890825,-0.15416507554,9.69410214415,-0.000745663132775,-0.000239677421635,-0.000319569930495,0.006247572209352632,-0.000968895460736843,-0.004749047128857895,-2.947500062,6.4425003050999985,-71.84250335600001,1,0,0,0,0,0
2022-06-16 09:52:29.569127680,-0.03421276209272564,-0.15070948042717944,9.692427268358976,-0.00037214873692820513,-0.00025947982418461537,0.000583829623151282,-0.00615274310135,0.00348266512165,-0.008453416824499998,-2.9100001096,6.0900002479,-72.42750320399999,1,0,0,0,0,0
2022-06-16 09:52:29.669127680,-0.0267397930177,-0.15081512481249998,9.699044895099998,-5.326167668250016e-05,0.00029293907002500016,0.0003462007145825,0.0025112336494150004,0.0028201386326149997,0.0015633106233499995,-2.7000000952999996,6.6000001906,-72.27000350899999,1,0,0,0,0,0
2022-06-16 09:52:29.769127680,-0.02795461049407692,-0.15658416636410258,9.700288283435897,-0.00023558040345128208,-0.00012291149079230772,-7.169839973333335e-05,0.0003901774999499994,-0.0022223889824999985,0.0033267498018400006,-2.4975000621,6.322500324400001,-72.35250244199999,1,0,0,0,0,0
2022-06-16 09:52:29.869127680,-0.029551359801,-0.1545987755025,9.69583699705,0.00018641576821749992,-0.0003462007269025,-7.989249938750005e-05,-0.00015937556568421015,-0.0008487364177894735,-0.0028689535038421052,-3.4500001191000003,6.3150002481000005,-72.23250274600001,1,0,0,0,0,0
2022-06-16 09:52:29.969127680,-0.032556192319589734,-0.16396970588435894,9.694214160615383,-0.00018095306074102568,1.365682765897437e-05,-4.438473033589742e-05,-0.0037115300074499996,-0.00860818885238,-0.0033313751221950003,-3.4050001619,5.925000095200001,-71.93250351000002,1,0,0,0,0,0
2022-06-16 09:52:30.069127680,-0.032303105774907505,-0.15255739837975,9.688882851499999,-0.000266308272085,2.663084017249997e-05,-2.1820000054842067e-11,-0.0027995619923500002,0.0028732713313040005,-0.007146596908500002,-3.2775001286000003,6.1650002001000015,-72.03750228999998,1,0,0,0,0,0
2022-06-16 09:52:30.169127680,-0.025561787942648715,-0.1488074918333333,9.702251629871792,9.21836038923076e-05,0.0004233618338666667,6.486993740256404e-05,0.003919630032059999,0.005627322197085,0.0057653903967000006,-2.6250000717,6.000000190500001,-71.81250305100001,1,0,0,0,0,0
2022-06-16 09:52:30.269127680,-0.029551359498725,-0.15800107157999999,9.691941237375,0.00023967741136499994,0.00037283157586,0.00021304658437499996,2.120592106315851e-05,-0.0048366781123684215,-0.003515293723578949,-2.8200000525,6.105000114400001,-72.27750320499999,1,0,0,0,0,0
2022-06-16 09:52:30.369127680,-0.030776914363853845,-0.14465840007923075,9.700840485307687,-9.901206636666667e-05,-0.00020485249859487187,3.755627309487178e-05,-0.0008809118529299994,0.00981959886843,0.0019214153292000011,-2.6550001144,6.5325003146,-71.83500442300002,1,0,0,0,0,0
2022-06-16 09:52:30.469127680,-0.024346970394,-0.16378871072499998,9.687880825925,2.6630809555000006e-05,0.0005326165177675,-2.6630847415000057e-05,0.0055302807123250005,-0.0091614626349,-0.008151626586448999,-3.0975001335,5.9850002288,-72.09000396799998,1,0,0,0,0,0
