Time (s),x,y,z
1.6546946460959552e+18,7.350000381,-26.55000114,-213.5250092
1.6546946461059553e+18,7.275000095,-26.62500191,-213.4500122
1.6546946461159552e+18,7.200000286,-26.70000076,-213.2250061
1.6546946461259553e+18,6.825000286,-26.70000076,-213.1500092
1.6546946461359552e+18,6.675000191,-26.70000076,-212.9250031
1.6546946461459553e+18,6.825000286,-26.55000114,-213.0000153
1.6546946461559552e+18,6.600000381,-26.55000114,-213.3750153
1.6546946461659553e+18,6.675000191,-26.55000114,-213.4500122
1.6546946461759552e+18,6.600000381,-26.47500038,-213.4500122
1.6546946461859553e+18,6.975000381,-26.55000114,-213.4500122
1.6546946461959552e+18,7.200000286,-26.40000153,-213.4500122
1.6546946462059553e+18,7.350000381,-26.62500191,-213.3000031
1.6546946462159552e+18,7.350000381,-26.77500153,-213.4500122
1.6546946462259553e+18,7.200000286,-26.70000076,-213.0750122
1.6546946462359552e+18,7.425000191,-26.70000076,-212.9250031
1.6546946462459553e+18,7.500000477,-26.47500038,-212.8500061
1.6546946462559552e+18,7.575000286,-26.47500038,-212.8500061
1.6546946462659553e+18,7.200000286,-26.55000114,-212.7750092
1.654694646275955e+18,6.975000381,-26.62500191,-213.0750122
1.654694646285955e+18,6.975000381,-26.62500191,-213.0000153
1.654694646295955e+18,6.900000095,-26.62500191,-213.1500092
1.6546946463059553e+18,6.975000381,-26.70000076,-213.4500122
1.6546946463159552e+18,6.975000381,-26.70000076,-213.6000061
1.6546946463259553e+18,6.900000095,-27.00000191,-213.6000061
1.6546946463359552e+18,6.975000381,-27.00000191,-213.6750031
1.6546946463459553e+18,7.275000095,-26.77500153,-213.8250122
1.6546946463559552e+18,7.275000095,-26.70000076,-213.7500153
1.6546946463659553e+18,7.350000381,-26.70000076,-214.0500031
1.6546946463759552e+18,7.500000477,-26.62500191,-214.0500031
1.6546946463859553e+18,7.650000095,-26.55000114,-213.8250122
1.6546946463959552e+18,7.575000286,-26.55000114,-213.5250092
1.6546946464059553e+18,7.500000477,-26.47500038,-213.4500122
1.6546946464159552e+18,7.275000095,-26.47500038,-213.5250092
1.6546946464259553e+18,7.275000095,-26.62500191,-213.3000031
1.6546946464359552e+18,7.425000191,-26.70000076,-212.9250031
1.6546946464459553e+18,7.275000095,-26.55000114,-212.8500061
1.6546946464559552e+18,7.050000191,-26.55000114,-212.6250153
1.6546946464659553e+18,7.050000191,-26.62500191,-212.7750092
1.6546946464759552e+18,7.200000286,-26.55000114,-212.9250031
1.6546946464859553e+18,7.275000095,-26.47500038,-213.0000153
1.6546946464959552e+18,7.350000381,-26.62500191,-212.9250031
1.6546946465059553e+18,7.125000477,-26.62500191,-213.1500092
1.6546946465159552e+18,7.125000477,-26.47500038,-213.0750122
1.654694646525955e+18,7.275000095,-26.40000153,-212.9250031
1.654694646535955e+18,7.350000381,-26.40000153,-212.9250031
1.654694646545955e+18,7.125000477,-26.25000191,-212.9250031
1.6546946465559552e+18,6.975000381,-26.25000191,-213.0000153
1.6546946465659553e+18,6.750000477,-26.32500076,-213.0750122
1.6546946465759552e+18,6.825000286,-26.25000191,-213.1500092
1.6546946465859553e+18,6.975000381,-26.17500114,-212.8500061
1.6546946465959552e+18,6.750000477,-26.17500114,-213.0000153
1.6546946466059553e+18,6.900000095,-26.32500076,-212.8500061
1.6546946466159552e+18,7.050000191,-26.40000153,-212.8500061
1.6546946466259553e+18,7.275000095,-26.70000076,-212.9250031
1.6546946466359552e+18,7.350000381,-26.55000114,-213.0750122
1.6546946466459553e+18,7.500000477,-26.62500191,-213.0000153
1.6546946466559552e+18,7.500000477,-26.62500191,-213.0000153
1.6546946466659553e+18,7.575000286,-26.55000114,-213.3000031
1.6546946466759552e+18,7.650000095,-26.70000076,-213.3750153
1.6546946466859553e+18,7.575000286,-26.62500191,-213.4500122
1.6546946466959552e+18,7.500000477,-26.55000114,-213.6000061
1.6546946467059553e+18,7.500000477,-26.32500076,-213.5250092
1.6546946467159552e+18,7.350000381,-26.55000114,-213.3750153
1.6546946467259553e+18,7.575000286,-26.55000114,-213.4500122
1.6546946467359552e+18,7.350000381,-26.62500191,-213.1500092
1.6546946467459553e+18,7.350000381,-26.77500153,-213.2250061
1.6546946467559552e+18,7.350000381,-26.77500153,-213.3750153
1.6546946467659553e+18,7.275000095,-26.77500153,-213.5250092
1.654694646775955e+18,7.275000095,-26.70000076,-213.3000031
1.654694646785955e+18,6.975000381,-26.62500191,-213.2250061
1.654694646795955e+18,7.050000191,-26.55000114,-213.0750122
1.6546946468059553e+18,6.675000191,-26.40000153,-213.2250061
1.6546946468159552e+18,6.975000381,-26.32500076,-213.3750153
1.6546946468259553e+18,6.825000286,-26.10000038,-213.0750122
1.6546946468359552e+18,6.750000477,-26.02500153,-212.8500061
1.6546946468459553e+18,6.675000191,-26.17500114,-212.7750092
1.6546946468559552e+18,6.600000381,-26.32500076,-213.0000153
1.6546946468659553e+18,6.900000095,-26.40000153,-213.2250061
1.6546946468759552e+18,6.975000381,-26.40000153,-213.2250061
1.6546946468859553e+18,7.125000477,-26.32500076,-212.9250031
1.6546946468959552e+18,7.275000095,-26.25000191,-213.0000153
1.6546946469059553e+18,7.350000381,-26.32500076,-213.3000031
1.6546946469159552e+18,7.425000191,-26.55000114,-213.4500122
1.6546946469259553e+18,7.575000286,-26.47500038,-213.3750153
1.6546946469359552e+18,7.650000095,-26.47500038,-213.3750153
1.6546946469459553e+18,7.575000286,-26.62500191,-213.2250061
1.6546946469559552e+18,7.650000095,-26.70000076,-213.3000031
1.6546946469659553e+18,7.500000477,-26.70000076,-213.5250092
1.6546946469759552e+18,7.200000286,-26.77500153,-213.6000061
1.6546946469859553e+18,7.125000477,-26.85000038,-213.5250092
1.6546946469959552e+18,7.200000286,-26.70000076,-213.3750153
1.6546946470059553e+18,7.125000477,-26.85000038,-213.6750031
1.6546946470159552e+18,7.125000477,-26.70000076,-213.6750031
1.654694647025955e+18,7.050000191,-26.70000076,-213.6000061
1.654694647035955e+18,6.750000477,-26.92500114,-213.6750031
1.654694647045955e+18,6.675000191,-27.15000153,-213.6000061
1.6546946470559552e+18,6.975000381,-27.22500038,-213.2250061
1.6546946470659553e+18,7.125000477,-27.07500076,-213.3750153
1.6546946470759552e+18,6.975000381,-27.15000153,-213.6000061
1.6546946470859553e+18,7.050000191,-27.07500076,-213.3000031
1.6546946470959552e+18,6.975000381,-27.30000114,-213.3000031
1.6546946471059553e+18,7.200000286,-27.00000191,-213.3000031
1.6546946471159552e+18,7.275000095,-26.70000076,-213.3750153
1.6546946471259553e+18,7.425000191,-26.55000114,-213.3750153
1.6546946471359552e+18,7.275000095,-26.55000114,-213.4500122
1.6546946471459553e+18,7.200000286,-26.62500191,-213.3000031
1.6546946471559552e+18,7.275000095,-26.40000153,-213.0750122
1.6546946471659553e+18,7.200000286,-26.32500076,-213.0000153
1.6546946471759552e+18,7.200000286,-26.17500114,-212.8500061
1.6546946471859553e+18,6.975000381,-26.32500076,-213.0000153
1.6546946471959552e+18,7.050000191,-26.47500038,-213.0000153
1.6546946472059553e+18,6.975000381,-26.40000153,-212.9250031
1.6546946472159552e+18,7.125000477,-26.25000191,-212.8500061
1.6546946472259553e+18,7.125000477,-26.17500114,-213.1500092
1.6546946472359552e+18,7.200000286,-26.17500114,-212.9250031
1.6546946472459553e+18,7.350000381,-26.25000191,-212.8500061
1.6546946472559552e+18,7.425000191,-26.40000153,-212.9250031
1.6546946472659553e+18,7.650000095,-26.62500191,-212.9250031
1.654694647275955e+18,7.725000381,-26.62500191,-212.8500061
1.654694647285955e+18,7.800000191,-26.70000076,-212.5500031
1.654694647295955e+18,7.650000095,-26.62500191,-212.8500061
1.6546946473059553e+18,7.575000286,-26.77500153,-212.7000122
1.6546946473159552e+18,7.650000095,-26.92500114,-212.9250031
1.6546946473259553e+18,7.500000477,-27.00000191,-213.0750122
1.6546946473359552e+18,7.500000477,-27.00000191,-213.0750122
1.6546946473459553e+18,7.425000191,-26.85000038,-213.2250061
1.6546946473559552e+18,7.350000381,-26.77500153,-213.5250092
1.6546946473659553e+18,7.500000477,-26.85000038,-213.9000092
1.6546946473759552e+18,7.650000095,-26.92500114,-213.8250122
1.6546946473859553e+18,7.725000381,-26.85000038,-213.8250122
1.6546946473959552e+18,7.650000095,-26.77500153,-213.8250122
1.6546946474059553e+18,7.875000477,-26.70000076,-213.8250122
1.6546946474159552e+18,8.100000381,-26.62500191,-213.8250122
1.6546946474259553e+18,8.325000763,-26.70000076,-213.7500153
1.6546946474359552e+18,8.475000381,-26.77500153,-213.6750031
1.6546946474459553e+18,8.325000763,-26.77500153,-213.5250092
1.6546946474559552e+18,8.175000191,-26.77500153,-213.3750153
1.6546946474659553e+18,8.25,-26.92500114,-213.1500092
1.6546946474759552e+18,8.325000763,-27.07500076,-213.0000153
1.6546946474859553e+18,8.25,-27.00000191,-213.0000153
1.6546946474959552e+18,8.175000191,-26.92500114,-213.0000153
1.6546946475059553e+18,7.875000477,-26.77500153,-212.8500061
1.6546946475159552e+18,7.650000095,-26.62500191,-212.7000122
1.654694647525955e+18,7.725000381,-26.70000076,-212.9250031
1.654694647535955e+18,7.800000191,-26.77500153,-213.1500092
1.654694647545955e+18,7.575000286,-26.77500153,-213.3750153
1.6546946475559552e+18,7.350000381,-26.77500153,-213.5250092
1.6546946475659553e+18,7.200000286,-26.62500191,-213.6000061
1.6546946475759552e+18,7.050000191,-26.47500038,-213.6750031
1.6546946475859553e+18,7.125000477,-26.62500191,-213.5250092
1.6546946475959552e+18,7.200000286,-26.70000076,-213.3750153
1.6546946476059553e+18,7.200000286,-26.70000076,-213.1500092
1.6546946476159552e+18,7.200000286,-26.62500191,-213.0000153
1.6546946476259553e+18,7.275000095,-26.40000153,-213.0000153
1.6546946476359552e+18,7.350000381,-26.17500114,-213.0750122
1.6546946476459553e+18,7.425000191,-26.47500038,-212.8500061
1.6546946476559552e+18,7.500000477,-26.77500153,-212.7000122
1.6546946476659553e+18,7.425000191,-26.77500153,-212.7750092
1.6546946476759552e+18,7.200000286,-26.70000076,-212.8500061
1.6546946476859553e+18,7.275000095,-26.70000076,-212.7750092
1.6546946476959552e+18,7.200000286,-26.77500153,-212.7750092
1.6546946477059553e+18,7.125000477,-27.00000191,-212.7000122
1.6546946477159552e+18,7.200000286,-27.07500076,-212.4750061
1.6546946477259553e+18,7.050000191,-27.00000191,-212.4750061
1.6546946477359552e+18,7.125000477,-26.85000038,-212.6250153
1.6546946477459553e+18,7.050000191,-26.70000076,-212.7750092
1.6546946477559552e+18,7.275000095,-26.77500153,-212.9250031
1.6546946477659553e+18,7.050000191,-26.77500153,-212.8500061
1.654694647775955e+18,7.125000477,-26.70000076,-212.9250031
1.654694647785955e+18,7.200000286,-26.55000114,-212.9250031
1.654694647795955e+18,7.050000191,-26.40000153,-213.0750122
1.6546946478059553e+18,7.125000477,-26.25000191,-213.3000031
1.6546946478159552e+18,6.975000381,-26.32500076,-213.0750122
1.6546946478259553e+18,7.125000477,-26.40000153,-212.9250031
1.6546946478359552e+18,7.200000286,-26.40000153,-213.0000153
1.6546946478459553e+18,7.275000095,-26.32500076,-213.4500122
1.6546946478559552e+18,7.275000095,-26.25000191,-213.3000031
1.6546946478659553e+18,7.200000286,-26.32500076,-213.3000031
1.6546946478759552e+18,7.350000381,-26.40000153,-213.3000031
1.6546946478859553e+18,7.350000381,-26.40000153,-213.3000031
1.6546946478959552e+18,7.425000191,-26.32500076,-213.3750153
1.6546946479059553e+18,7.425000191,-26.40000153,-213.4500122
1.6546946479159552e+18,7.500000477,-26.40000153,-213.4500122
1.6546946479259553e+18,7.425000191,-26.47500038,-213.2250061
1.6546946479359552e+18,7.275000095,-26.47500038,-212.8500061
1.6546946479459553e+18,7.425000191,-26.40000153,-212.8500061
1.6546946479559552e+18,7.350000381,-26.47500038,-212.8500061
1.6546946479659553e+18,7.275000095,-26.40000153,-212.8500061
1.6546946479759552e+18,7.200000286,-26.40000153,-212.9250031
1.6546946479859553e+18,7.050000191,-26.25000191,-212.7750092
1.6546946479959552e+18,6.900000095,-26.40000153,-212.6250153
1.6546946480059553e+18,6.900000095,-26.40000153,-212.6250153
1.6546946480159552e+18,6.975000381,-26.40000153,-213.0000153
1.654694648025955e+18,6.900000095,-26.32500076,-213.0750122
1.654694648035955e+18,6.900000095,-26.40000153,-213.2250061
1.654694648045955e+18,6.975000381,-26.47500038,-213.2250061
1.6546946480559552e+18,6.975000381,-26.62500191,-213.0750122
1.6546946480659553e+18,6.900000095,-26.70000076,-213.2250061
1.6546946480759552e+18,6.825000286,-26.62500191,-213.3750153
1.6546946480859553e+18,6.975000381,-26.62500191,-213.4500122
1.6546946480959552e+18,7.050000191,-26.70000076,-213.3750153
1.6546946481059553e+18,7.125000477,-26.70000076,-213.2250061
1.6546946481159552e+18,7.125000477,-26.62500191,-213.0750122
1.6546946481259553e+18,7.125000477,-26.70000076,-213.0000153
1.6546946481359552e+18,7.200000286,-26.55000114,-212.9250031
1.6546946481459553e+18,7.275000095,-26.62500191,-212.9250031
1.6546946481559552e+18,7.200000286,-26.62500191,-212.9250031
1.6546946481659553e+18,7.125000477,-26.47500038,-213.0000153
1.6546946481759552e+18,7.125000477,-26.55000114,-213.1500092
1.6546946481859553e+18,7.050000191,-26.70000076,-213.1500092
1.6546946481959552e+18,7.050000191,-26.70000076,-213.4500122
1.6546946482059553e+18,7.050000191,-26.70000076,-213.3750153
1.6546946482159552e+18,6.975000381,-26.62500191,-213.5250092
1.6546946482259553e+18,7.050000191,-26.70000076,-213.6750031
1.6546946482359552e+18,7.200000286,-26.77500153,-213.5250092
1.6546946482459553e+18,7.125000477,-26.70000076,-213.6000061
1.6546946482559552e+18,7.125000477,-26.77500153,-213.6000061
1.6546946482659553e+18,6.975000381,-26.62500191,-213.5250092
1.654694648275955e+18,6.975000381,-26.77500153,-213.3000031
1.654694648285955e+18,7.050000191,-26.77500153,-213.4500122
1.654694648295955e+18,7.125000477,-26.77500153,-213.3750153
1.6546946483059553e+18,7.275000095,-26.77500153,-213.0750122
1.6546946483159552e+18,7.200000286,-26.77500153,-213.3750153
1.6546946483259553e+18,7.275000095,-26.85000038,-213.1500092
1.6546946483359552e+18,7.200000286,-26.70000076,-213.1500092
1.6546946483459553e+18,7.425000191,-26.85000038,-213.2250061
1.6546946483559552e+18,7.275000095,-26.85000038,-213.2250061
1.6546946483659553e+18,7.125000477,-26.85000038,-213.2250061
1.6546946483759552e+18,7.125000477,-26.92500114,-213.2250061
1.6546946483859553e+18,7.200000286,-26.77500153,-213.3750153
1.6546946483959552e+18,7.275000095,-26.85000038,-213.2250061
1.6546946484059553e+18,7.350000381,-26.85000038,-213.2250061
1.6546946484159552e+18,7.275000095,-26.92500114,-213.1500092
1.6546946484259553e+18,7.125000477,-26.85000038,-213.3000031
1.6546946484359552e+18,7.275000095,-26.77500153,-213.3750153
1.6546946484459553e+18,7.350000381,-26.85000038,-213.4500122
1.6546946484559552e+18,7.275000095,-26.85000038,-213.6000061
1.6546946484659553e+18,7.125000477,-26.92500114,-213.6750031
1.6546946484759552e+18,7.125000477,-26.77500153,-213.4500122
1.6546946484859553e+18,7.050000191,-26.85000038,-213.2250061
1.6546946484959552e+18,7.050000191,-26.85000038,-213.1500092
1.6546946485059553e+18,7.275000095,-26.92500114,-213.0750122
1.6546946485159552e+18,7.200000286,-27.00000191,-213.3000031
1.654694648525955e+18,7.275000095,-27.00000191,-213.2250061
1.654694648535955e+18,7.200000286,-26.92500114,-213.0750122
1.654694648545955e+18,7.125000477,-26.85000038,-212.8500061
1.6546946485559552e+18,7.050000191,-26.85000038,-213.0000153
1.6546946485659553e+18,7.125000477,-26.70000076,-213.0750122
1.6546946485759552e+18,7.275000095,-26.62500191,-213.0750122
1.6546946485859553e+18,7.125000477,-26.70000076,-213.1500092
1.6546946485959552e+18,7.350000381,-26.62500191,-212.9250031
1.6546946486059553e+18,7.200000286,-26.62500191,-212.8500061
1.6546946486159552e+18,7.275000095,-26.77500153,-212.7750092
1.6546946486259553e+18,7.500000477,-26.62500191,-212.8500061
1.6546946486359552e+18,7.650000095,-26.70000076,-212.9250031
1.6546946486459553e+18,7.650000095,-26.85000038,-212.8500061
1.6546946486559552e+18,7.425000191,-26.92500114,-213.0000153
1.6546946486659553e+18,7.275000095,-26.77500153,-212.8500061
1.6546946486759552e+18,7.125000477,-26.85000038,-213.0750122
1.6546946486859553e+18,7.275000095,-26.85000038,-213.2250061
1.6546946486959552e+18,7.200000286,-26.70000076,-213.3000031
1.6546946487059553e+18,6.975000381,-26.85000038,-213.3000031
1.6546946487159552e+18,6.825000286,-26.85000038,-213.3000031
1.6546946487259553e+18,6.675000191,-26.77500153,-213.4500122
1.6546946487359552e+18,7.050000191,-26.77500153,-213.3000031
1.6546946487459553e+18,7.200000286,-26.77500153,-213.4500122
1.6546946487559552e+18,7.275000095,-26.77500153,-213.1500092
1.6546946487659553e+18,7.125000477,-26.55000114,-212.9250031
1.654694648775955e+18,7.425000191,-26.77500153,-213.0000153
1.654694648785955e+18,7.500000477,-26.77500153,-213.1500092
1.654694648795955e+18,7.575000286,-26.77500153,-213.1500092
1.6546946488059553e+18,7.425000191,-26.70000076,-213.1500092
1.6546946488159552e+18,7.200000286,-26.62500191,-213.3750153
1.6546946488259553e+18,7.275000095,-26.55000114,-213.4500122
1.6546946488359552e+18,7.275000095,-26.62500191,-213.3000031
1.6546946488459553e+18,7.350000381,-26.62500191,-213.3750153
1.6546946488559552e+18,7.050000191,-26.62500191,-213.3750153
1.6546946488659553e+18,6.975000381,-26.47500038,-213.0000153
1.6546946488759552e+18,7.050000191,-26.40000153,-212.9250031
1.6546946488859553e+18,7.275000095,-26.55000114,-212.9250031
1.6546946488959552e+18,7.350000381,-26.62500191,-212.7750092
1.6546946489059553e+18,7.350000381,-26.77500153,-212.7000122
1.6546946489159552e+18,7.350000381,-26.70000076,-212.8500061
1.6546946489259553e+18,7.425000191,-26.85000038,-212.9250031
1.6546946489359552e+18,7.650000095,-26.92500114,-212.8500061
1.6546946489459553e+18,7.725000381,-27.15000153,-213.1500092
1.6546946489559552e+18,7.650000095,-27.22500038,-213.0000153
1.6546946489659553e+18,7.650000095,-27.07500076,-212.9250031
1.6546946489759552e+18,7.725000381,-26.92500114,-213.0000153
1.6546946489859553e+18,7.575000286,-26.85000038,-212.9250031
1.6546946489959552e+18,7.575000286,-26.85000038,-213.0000153
1.6546946490059553e+18,7.500000477,-26.70000076,-213.1500092
1.6546946490159552e+18,7.350000381,-26.55000114,-213.2250061
1.654694649025955e+18,7.125000477,-26.32500076,-213.1500092
1.654694649035955e+18,6.975000381,-26.40000153,-213.3750153
1.654694649045955e+18,6.750000477,-26.32500076,-213.3750153
1.6546946490559552e+18,6.600000381,-26.55000114,-213.5250092
1.6546946490659553e+18,6.750000477,-26.62500191,-213.6750031
1.6546946490759552e+18,6.600000381,-26.55000114,-213.5250092
1.6546946490859553e+18,6.525000095,-26.62500191,-213.1500092
1.6546946490959552e+18,6.450000286,-26.77500153,-213.3000031
1.6546946491059553e+18,6.600000381,-26.85000038,-213.2250061
1.6546946491159552e+18,6.825000286,-26.62500191,-213.2250061
1.6546946491259553e+18,6.975000381,-26.77500153,-213.3000031
1.6546946491359552e+18,6.975000381,-26.70000076,-213.0750122
1.6546946491459553e+18,6.900000095,-26.62500191,-212.9250031
1.6546946491559552e+18,6.975000381,-26.55000114,-212.9250031
1.6546946491659553e+18,7.050000191,-26.70000076,-213.0750122
1.6546946491759552e+18,7.050000191,-26.47500038,-213.0750122
1.6546946491859553e+18,7.125000477,-26.55000114,-213.1500092
1.6546946491959552e+18,7.050000191,-26.62500191,-213.0000153
1.6546946492059553e+18,6.975000381,-26.62500191,-213.0750122
1.6546946492159552e+18,7.200000286,-26.55000114,-213.3000031
1.6546946492259553e+18,7.125000477,-26.62500191,-213.4500122
1.6546946492359552e+18,6.975000381,-26.62500191,-213.6000061
1.6546946492459553e+18,6.975000381,-26.62500191,-213.5250092
1.6546946492559552e+18,7.125000477,-26.77500153,-213.6000061
1.6546946492659553e+18,7.050000191,-26.85000038,-213.5250092
1.654694649275955e+18,7.050000191,-26.92500114,-213.6750031
1.654694649285955e+18,7.125000477,-26.85000038,-213.6750031
1.654694649295955e+18,6.975000381,-26.92500114,-213.6000061
1.6546946493059553e+18,7.050000191,-26.85000038,-213.4500122
1.6546946493159552e+18,7.200000286,-26.92500114,-213.2250061
1.6546946493259553e+18,7.275000095,-26.85000038,-213.2250061
1.6546946493359552e+18,7.200000286,-26.77500153,-213.0750122
1.6546946493459553e+18,7.275000095,-26.77500153,-213.2250061
1.6546946493559552e+18,7.275000095,-26.62500191,-213.3750153
1.6546946493659553e+18,7.125000477,-26.62500191,-213.1500092
1.6546946493759552e+18,7.125000477,-26.47500038,-212.9250031
1.6546946493859553e+18,7.050000191,-26.55000114,-212.8500061
1.6546946493959552e+18,7.200000286,-26.47500038,-213.3000031
1.6546946494059553e+18,7.125000477,-26.47500038,-213.3000031
1.6546946494159552e+18,7.125000477,-26.55000114,-213.3000031
1.6546946494259553e+18,6.900000095,-26.40000153,-213.0750122
1.6546946494359552e+18,6.675000191,-26.47500038,-212.8500061
1.6546946494459553e+18,6.750000477,-26.47500038,-212.9250031
1.6546946494559552e+18,6.825000286,-26.55000114,-213.0000153
1.6546946494659553e+18,6.975000381,-26.62500191,-213.0000153
1.6546946494759552e+18,6.825000286,-26.62500191,-212.7000122
1.6546946494859553e+18,6.825000286,-26.55000114,-212.7750092
1.6546946494959552e+18,6.900000095,-26.47500038,-212.7750092
1.6546946495059553e+18,7.125000477,-26.70000076,-212.8500061
1.6546946495159552e+18,7.425000191,-26.62500191,-212.9250031
1.654694649525955e+18,7.500000477,-26.70000076,-213.0750122
1.654694649535955e+18,7.575000286,-26.77500153,-213.0750122
1.654694649545955e+18,7.350000381,-26.62500191,-213.1500092
1.6546946495559552e+18,7.425000191,-26.85000038,-213.2250061
1.6546946495659553e+18,7.500000477,-26.85000038,-213.3750153
1.6546946495759552e+18,7.500000477,-26.85000038,-213.4500122
1.6546946495859553e+18,7.425000191,-26.77500153,-213.2250061
1.6546946495959552e+18,7.200000286,-26.77500153,-213.3750153
1.6546946496059553e+18,7.125000477,-26.85000038,-213.3000031
1.6546946496159552e+18,7.050000191,-26.92500114,-213.6750031
1.6546946496259553e+18,7.200000286,-26.92500114,-213.6000061
1.6546946496359552e+18,7.125000477,-26.77500153,-213.6750031
1.6546946496459553e+18,7.125000477,-26.92500114,-213.6000061
1.6546946496559552e+18,7.050000191,-26.92500114,-213.5250092
1.6546946496659553e+18,7.050000191,-27.00000191,-213.6750031
1.6546946496759552e+18,7.125000477,-26.92500114,-213.7500153
1.6546946496859553e+18,7.050000191,-26.85000038,-213.5250092
1.6546946496959552e+18,7.050000191,-26.70000076,-213.4500122
1.6546946497059553e+18,6.975000381,-26.77500153,-213.5250092
1.6546946497159552e+18,6.975000381,-26.70000076,-213.4500122
1.6546946497259553e+18,6.825000286,-26.62500191,-213.3750153
1.6546946497359552e+18,6.675000191,-26.70000076,-213.3000031
1.6546946497459553e+18,6.525000095,-26.47500038,-213.4500122
1.6546946497559552e+18,6.525000095,-26.62500191,-213.4500122
1.6546946497659553e+18,6.450000286,-26.70000076,-213.4500122
1.654694649775955e+18,6.375000477,-26.85000038,-213.3000031
1.654694649785955e+18,6.450000286,-26.85000038,-213.2250061
1.654694649795955e+18,6.450000286,-26.85000038,-213.2250061
1.6546946498059553e+18,6.525000095,-26.85000038,-213.3750153
1.6546946498159552e+18,6.900000095,-26.85000038,-213.4500122
1.6546946498259553e+18,6.900000095,-27.07500076,-213.3000031
1.6546946498359552e+18,6.900000095,-27.00000191,-213.2250061
1.6546946498459553e+18,7.050000191,-26.92500114,-213.4500122
1.6546946498559552e+18,7.125000477,-26.77500153,-213.3750153
1.6546946498659553e+18,7.050000191,-26.77500153,-213.6000061
1.6546946498759552e+18,7.125000477,-26.77500153,-213.6000061
1.6546946498859553e+18,7.200000286,-26.77500153,-213.5250092
1.6546946498959552e+18,7.050000191,-26.70000076,-213.4500122
1.6546946499059553e+18,7.275000095,-26.62500191,-213.3750153
1.6546946499159552e+18,7.275000095,-26.40000153,-213.3000031
1.6546946499259553e+18,7.425000191,-26.47500038,-213.3000031
1.6546946499359552e+18,7.425000191,-26.40000153,-213.3750153
1.6546946499459553e+18,7.575000286,-26.40000153,-213.2250061
1.6546946499559552e+18,7.425000191,-26.32500076,-213.1500092
1.6546946499659553e+18,7.500000477,-26.25000191,-213.0750122
1.6546946499759552e+18,7.500000477,-26.40000153,-213.3000031
1.6546946499859553e+18,7.500000477,-26.32500076,-213.3000031
1.6546946499959552e+18,7.425000191,-26.55000114,-213.3750153
1.6546946500059553e+18,7.500000477,-26.40000153,-213.6000061
1.6546946500159552e+18,7.500000477,-26.47500038,-213.6000061
1.654694650025955e+18,7.350000381,-26.55000114,-213.6000061
1.654694650035955e+18,7.575000286,-26.70000076,-213.6750031
1.654694650045955e+18,7.500000477,-26.85000038,-213.8250122
1.6546946500559552e+18,7.500000477,-26.77500153,-213.6750031
1.6546946500659553e+18,7.500000477,-26.92500114,-213.6000061
1.6546946500759552e+18,7.650000095,-27.00000191,-213.6000061
1.6546946500859553e+18,7.575000286,-27.22500038,-213.3750153
1.6546946500959552e+18,7.650000095,-27.22500038,-213.2250061
1.6546946501059553e+18,7.875000477,-27.15000153,-213.1500092
1.6546946501159552e+18,7.500000477,-27.00000191,-213.0000153
1.6546946501259553e+18,7.425000191,-27.00000191,-213.0000153
1.6546946501359552e+18,7.350000381,-27.00000191,-213.0000153
1.6546946501459553e+18,7.350000381,-26.85000038,-213.2250061
1.6546946501559552e+18,7.275000095,-26.77500153,-213.1500092
1.6546946501659553e+18,7.200000286,-26.40000153,-212.9250031
1.6546946501759552e+18,7.125000477,-26.55000114,-213.0000153
1.6546946501859553e+18,6.900000095,-26.40000153,-213.0750122
1.6546946501959552e+18,7.050000191,-26.62500191,-213.3000031
1.6546946502059553e+18,7.050000191,-26.40000153,-213.2250061
1.6546946502159552e+18,7.050000191,-26.55000114,-213.1500092
1.6546946502259553e+18,6.900000095,-26.62500191,-212.9250031
1.6546946502359552e+18,7.050000191,-26.70000076,-212.9250031
1.6546946502459553e+18,6.900000095,-26.77500153,-213.0000153
1.6546946502559552e+18,6.975000381,-26.62500191,-213.0750122
1.6546946502659553e+18,7.050000191,-26.77500153,-213.0000153
1.654694650275955e+18,7.125000477,-26.70000076,-212.9250031
1.654694650285955e+18,6.900000095,-26.85000038,-212.9250031
1.654694650295955e+18,6.900000095,-26.70000076,-213.0000153
1.6546946503059553e+18,6.975000381,-26.70000076,-213.1500092
1.6546946503159552e+18,6.675000191,-26.70000076,-213.2250061
1.6546946503259553e+18,6.900000095,-26.77500153,-213.3000031
1.6546946503359552e+18,6.900000095,-26.77500153,-213.3000031
1.6546946503459553e+18,6.975000381,-26.62500191,-213.5250092
1.6546946503559552e+18,7.125000477,-26.40000153,-213.6000061
1.6546946503659553e+18,7.425000191,-26.25000191,-213.6750031
1.6546946503759552e+18,7.425000191,-26.40000153,-213.6000061
1.6546946503859553e+18,7.500000477,-26.25000191,-213.6000061
1.6546946503959552e+18,7.725000381,-26.25000191,-213.6000061
1.6546946504059553e+18,7.725000381,-26.17500114,-213.6000061
1.6546946504159552e+18,7.650000095,-26.25000191,-213.6000061
1.6546946504259553e+18,7.575000286,-26.47500038,-213.6000061
1.6546946504359552e+18,7.275000095,-26.55000114,-213.4500122
1.6546946504459553e+18,7.275000095,-26.70000076,-213.3000031
1.6546946504559552e+18,7.050000191,-26.55000114,-213.5250092
1.6546946504659553e+18,7.050000191,-26.70000076,-213.4500122
