"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.482877565E0,1.864157850E-3,0.000000000E0,4.394086078E-3,4.773162154E-3
2.485431940E0,7.989247679E-4,1.065233024E-3,3.328853287E-3,3.585284701E-3
2.487949023E0,2.929390874E-3,0.000000000E0,5.459319334E-3,6.195603158E-3
2.490479804E0,-1.331541222E-3,2.130466048E-3,3.328853287E-3,4.170509778E-3
2.493014492E0,-2.396774245E-3,0.000000000E0,1.331541280E-4,2.400470122E-3
2.495547825E0,1.864157850E-3,0.000000000E0,2.263620263E-3,2.932415589E-3
2.498081263E0,1.864157850E-3,1.065233024E-3,4.394086078E-3,4.890582618E-3
2.500615169E0,-2.663082560E-4,3.195699072E-3,3.328853287E-3,4.622193943E-3
2.503147200E0,-2.396774245E-3,-1.065233024E-3,1.331541280E-4,2.626209855E-3
2.505681106E0,-2.663082560E-4,-3.195699072E-3,1.198387123E-3,3.423382003E-3
2.508214492E0,2.929390874E-3,0.000000000E0,2.263620263E-3,3.702068015E-3
2.510746054E0,7.989247679E-4,2.130466048E-3,2.263620263E-3,3.209539384E-3
2.513279752E0,-2.396774245E-3,2.130466048E-3,3.328853287E-3,4.622193913E-3
2.515812513E0,-1.331541222E-3,0.000000000E0,5.459319334E-3,5.619356691E-3
2.518345377E0,-1.331541222E-3,-1.065233024E-3,1.198387123E-3,2.084191718E-3
2.520882304E0,-1.331541222E-3,0.000000000E0,-9.320789250E-4,1.625353238E-3
2.523412929E0,-2.396774245E-3,-1.065233024E-3,-9.320789250E-4,2.783526415E-3
2.525947408E0,-2.663082560E-4,-2.130466048E-3,1.198387123E-3,2.458848788E-3
2.528479752E0,-2.663082560E-4,-2.130466048E-3,3.328853287E-3,3.961195511E-3
2.531013606E0,7.989247679E-4,0.000000000E0,1.331541280E-4,8.099449404E-4
2.533546158E0,1.864157850E-3,2.130466048E-3,1.331541280E-4,2.834025422E-3
2.536078606E0,-2.663082560E-4,-1.065233024E-3,1.331541280E-4,1.106061257E-3
2.538613450E0,-1.331541222E-3,1.065233024E-3,1.331541280E-4,1.710395697E-3
2.541148346E0,7.989247679E-4,1.065233024E-3,1.331541280E-4,1.338182425E-3
2.543681992E0,-2.663082560E-4,-1.065233024E-3,-5.193010904E-3,5.307824764E-3
2.546214648E0,3.994623665E-3,-1.065233024E-3,-1.997311832E-3,4.591404379E-3
2.548748554E0,-2.396774245E-3,1.065233024E-3,1.331541280E-4,2.626209855E-3
2.551280117E0,-4.527240526E-3,0.000000000E0,-9.320789250E-4,4.622194057E-3
2.553813190E0,-2.663082560E-4,3.195699072E-3,1.331541280E-4,3.209539323E-3
2.556348450E0,-2.663082560E-4,3.195699072E-3,3.328853287E-3,4.622193943E-3
2.558880013E0,1.864157850E-3,-3.195699072E-3,1.198387123E-3,3.888921282E-3
2.561418138E0,-1.331541222E-3,0.000000000E0,2.263620263E-3,2.626209953E-3
2.563948294E0,-2.396774245E-3,4.260932095E-3,3.328853287E-3,5.914501949E-3
2.566482513E0,-2.396774245E-3,-2.130466048E-3,2.263620263E-3,3.925224714E-3
2.569015065E0,-1.331541222E-3,1.065233024E-3,-9.320789250E-4,1.943320494E-3
2.571547408E0,-2.663082560E-4,-2.130466048E-3,1.198387123E-3,2.458848788E-3
2.574079908E0,-1.331541222E-3,-1.065233024E-3,4.394086078E-3,4.713355055E-3
2.576614388E0,-2.663082560E-4,0.000000000E0,2.263620263E-3,2.279231621E-3
2.579146523E0,-6.657706574E-3,5.326164886E-3,1.331541280E-4,8.527063928E-3
2.581680065E0,-3.462007269E-3,5.326164886E-3,-9.320789250E-4,6.420459318E-3
2.584216054E0,-1.331541222E-3,1.065233024E-3,2.263620263E-3,2.834025426E-3
2.586754700E0,2.929390874E-3,-1.065233024E-3,5.459319334E-3,6.286510947E-3
2.589272200E0,2.929390874E-3,1.065233024E-3,1.198387123E-3,3.339488581E-3
2.591839388E0,1.864157850E-3,1.065233024E-3,1.198387123E-3,2.458848832E-3
2.594352877E0,-1.331541222E-3,2.130466048E-3,2.263620263E-3,3.381695477E-3
2.596871367E0,-2.663082560E-4,0.000000000E0,2.263620263E-3,2.279231621E-3
2.599439961E0,1.864157850E-3,1.065233024E-3,2.263620263E-3,3.119901053E-3
2.601957669E0,-1.331541222E-3,0.000000000E0,-1.997311832E-3,2.400470075E-3
2.604483346E0,-3.462007269E-3,1.065233024E-3,1.198387123E-3,3.815278158E-3
2.607041002E0,-3.462007269E-3,0.000000000E0,1.198387123E-3,3.663553743E-3
2.609552304E0,-2.663082560E-4,-1.065233024E-3,1.198387123E-3,1.625353247E-3
2.612074752E0,-1.331541222E-3,0.000000000E0,1.198387123E-3,1.791405515E-3
2.614617356E0,1.864157850E-3,1.065233024E-3,4.394086078E-3,4.890582618E-3
2.617173919E0,7.989247679E-4,-4.260932095E-3,1.198387123E-3,4.497772204E-3
2.619683658E0,-1.331541222E-3,-2.130466048E-3,1.198387123E-3,2.783526415E-3
2.622204596E0,-2.663082560E-4,0.000000000E0,1.331541280E-4,2.977416816E-4
2.624750638E0,-1.331541222E-3,2.130466048E-3,1.198387123E-3,2.783526415E-3
2.627273190E0,-1.331541222E-3,0.000000000E0,2.263620263E-3,2.626209953E-3
2.629820065E0,-2.396774245E-3,0.000000000E0,-9.320789250E-4,2.571633315E-3
2.632339961E0,-4.527240526E-3,3.195699072E-3,1.331541280E-4,5.543115492E-3
2.634869648E0,-2.396774245E-3,3.195699072E-3,1.331541280E-4,3.996842424E-3
2.637419908E0,-2.396774245E-3,1.065233024E-3,2.263620263E-3,3.464567054E-3
2.639951419E0,-3.462007269E-3,0.000000000E0,3.328853287E-3,4.802786539E-3
2.642470117E0,-2.396774245E-3,-1.065233024E-3,1.198387123E-3,2.883640039E-3
2.645019856E0,7.989247679E-4,-1.065233024E-3,3.328853287E-3,3.585284701E-3
2.647539648E0,-2.396774245E-3,2.130466048E-3,-9.320789250E-4,3.339488507E-3
2.650108138E0,1.864157850E-3,1.065233024E-3,1.198387123E-3,2.458848832E-3
2.652620117E0,3.994623665E-3,4.260932095E-3,2.263620263E-3,6.263907506E-3
2.655139544E0,7.989247679E-4,1.065233024E-3,1.198387123E-3,1.791405559E-3
2.657683815E0,7.989247679E-4,-1.065233024E-3,2.263620263E-3,2.626209983E-3
2.660205221E0,-2.663082560E-4,1.065233024E-3,-9.320789250E-4,1.440282127E-3
2.662753711E0,7.989247679E-4,2.130466048E-3,1.198387123E-3,2.571633345E-3
2.665285481E0,7.989247679E-4,0.000000000E0,1.198387123E-3,1.440282084E-3
2.667840950E0,-1.331541222E-3,-1.065233024E-3,1.198387123E-3,2.084191718E-3
2.670353346E0,7.989247679E-4,0.000000000E0,2.263620263E-3,2.400470262E-3
2.672872981E0,1.864157850E-3,1.065233024E-3,1.331541280E-4,2.151170822E-3
2.675404336E0,2.929390874E-3,0.000000000E0,2.263620263E-3,3.702068015E-3
2.677952408E0,2.929390874E-3,2.130466048E-3,1.331541280E-4,3.624630532E-3
2.680472877E0,7.989247679E-4,4.260932095E-3,2.263620263E-3,4.890582767E-3
2.683023502E0,-2.396774245E-3,3.195699072E-3,1.198387123E-3,4.170509685E-3
2.685540638E0,-1.331541222E-3,-1.065233024E-3,1.331541280E-4,1.710395697E-3
2.688107981E0,3.994623665E-3,2.130466048E-3,-9.320789250E-4,4.622193735E-3
2.690619544E0,1.864157850E-3,0.000000000E0,1.331541280E-4,1.868907304E-3
2.693155325E0,-2.663082560E-4,-2.130466048E-3,2.263620263E-3,3.119901018E-3
2.695682096E0,7.989247679E-4,0.000000000E0,1.198387123E-3,1.440282084E-3
2.698217565E0,-4.527240526E-3,2.130466048E-3,1.331541280E-4,5.005249482E-3
2.700751523E0,-2.396774245E-3,1.065233024E-3,2.263620263E-3,3.464567054E-3
2.703284596E0,-2.396774245E-3,0.000000000E0,1.331541280E-4,2.400470122E-3
2.705816679E0,-1.331541222E-3,3.195699072E-3,3.328853287E-3,4.802786565E-3
2.708350846E0,7.989247679E-4,0.000000000E0,2.263620263E-3,2.400470262E-3
2.710884752E0,2.929390874E-3,0.000000000E0,1.198387123E-3,3.165037533E-3
2.713417356E0,7.989247679E-4,3.195699072E-3,1.198387123E-3,3.505268183E-3
2.715952825E0,-3.462007269E-3,-2.130466048E-3,2.263620263E-3,4.652779450E-3
2.718485429E0,7.989247679E-4,0.000000000E0,-9.320789250E-4,1.227620425E-3
2.721017669E0,2.929390874E-3,2.130466048E-3,1.331541280E-4,3.624630532E-3
2.723554596E0,-1.331541222E-3,1.065233024E-3,1.198387123E-3,2.084191718E-3
2.726087617E0,-1.331541222E-3,4.260932095E-3,2.263620263E-3,5.005249349E-3
2.728618919E0,7.989247679E-4,3.195699072E-3,2.263620263E-3,3.996842508E-3
2.731151263E0,1.864157850E-3,2.130466048E-3,2.263620263E-3,3.624630569E-3
2.733685169E0,1.864157850E-3,3.195699072E-3,-1.997311832E-3,4.204382428E-3
2.736218815E0,-3.462007269E-3,-1.065233024E-3,1.331541280E-4,3.624630429E-3
2.738752148E0,-1.331541222E-3,-1.065233024E-3,1.198387123E-3,2.084191718E-3
2.741285221E0,-2.663082560E-4,-1.065233024E-3,1.198387123E-3,1.625353247E-3
2.743812669E0,7.989247679E-4,1.065233024E-3,1.331541280E-4,1.338182425E-3
2.746352513E0,2.929390874E-3,2.130466048E-3,-9.320789250E-4,3.740185503E-3
2.748885586E0,1.864157850E-3,-1.065233024E-3,1.198387123E-3,2.458848832E-3
2.751422669E0,-2.663082560E-4,-2.130466048E-3,1.198387123E-3,2.458848788E-3
2.753957044E0,-2.663082560E-4,1.065233024E-3,1.331541280E-4,1.106061257E-3
2.756490429E0,-1.331541222E-3,0.000000000E0,-9.320789250E-4,1.625353238E-3
2.759023033E0,1.864157850E-3,2.130466048E-3,1.331541280E-4,2.834025422E-3
2.761556367E0,-2.663082560E-4,1.065233024E-3,-9.320789250E-4,1.440282127E-3
2.764092981E0,7.989247679E-4,-1.065233024E-3,1.198387123E-3,1.791405559E-3
2.766622148E0,3.994623665E-3,-2.130466048E-3,2.263620263E-3,5.061608489E-3
2.769157825E0,1.864157850E-3,-1.065233024E-3,1.331541280E-4,2.151170822E-3
2.771686054E0,-2.396774245E-3,0.000000000E0,-9.320789250E-4,2.571633315E-3
2.774219440E0,2.929390874E-3,2.130466048E-3,1.331541280E-4,3.624630532E-3
2.776752773E0,1.864157850E-3,2.130466048E-3,2.263620263E-3,3.624630569E-3
2.779286419E0,-2.396774245E-3,1.065233024E-3,2.263620263E-3,3.464567054E-3
2.781824023E0,-2.663082560E-4,3.195699072E-3,3.328853287E-3,4.622193943E-3
2.784356836E0,-2.396774245E-3,3.195699072E-3,1.198387123E-3,4.170509685E-3
2.786886106E0,-3.462007269E-3,2.130466048E-3,2.263620263E-3,4.652779450E-3
2.789420533E0,2.929390874E-3,0.000000000E0,-9.320789250E-4,3.074101822E-3
2.791953294E0,-2.396774245E-3,1.065233024E-3,1.198387123E-3,2.883640039E-3
2.794487565E0,-2.396774245E-3,0.000000000E0,1.331541280E-4,2.400470122E-3
2.797019856E0,7.989247679E-4,2.130466048E-3,-1.997311832E-3,3.027609770E-3
2.799553502E0,-2.663082560E-4,3.195699072E-3,1.198387123E-3,3.423382003E-3
2.802084752E0,2.929390874E-3,1.065233024E-3,2.263620263E-3,3.852275818E-3
2.804623242E0,-2.663082560E-4,0.000000000E0,3.328853287E-3,3.339488627E-3
2.807155429E0,-2.396774245E-3,0.000000000E0,1.331541280E-4,2.400470122E-3
2.809686211E0,1.864157850E-3,2.130466048E-3,3.328853287E-3,4.369809409E-3
2.812221211E0,-1.331541222E-3,2.130466048E-3,3.328853287E-3,4.170509778E-3
2.814754023E0,1.864157850E-3,0.000000000E0,1.331541280E-4,1.868907304E-3
2.817287617E0,-2.396774245E-3,0.000000000E0,1.198387123E-3,2.679675070E-3
2.819819440E0,-1.331541222E-3,1.065233024E-3,2.263620263E-3,2.834025426E-3
2.822353606E0,7.989247679E-4,0.000000000E0,1.331541280E-4,8.099449404E-4
2.824886992E0,7.989247679E-4,0.000000000E0,1.331541280E-4,8.099449404E-4
2.827420638E0,-2.663082560E-4,0.000000000E0,1.198387123E-3,1.227620374E-3
2.829954231E0,1.864157850E-3,-1.065233024E-3,1.198387123E-3,2.458848832E-3
2.832491002E0,-1.331541222E-3,-1.065233024E-3,1.331541280E-4,1.710395697E-3
2.835024648E0,-3.462007269E-3,1.065233024E-3,-1.997311832E-3,4.136359545E-3
2.837558242E0,-1.331541222E-3,-1.065233024E-3,-9.320789250E-4,1.943320494E-3
2.840091419E0,-2.396774245E-3,0.000000000E0,1.198387123E-3,2.679675070E-3
2.842620586E0,-1.331541222E-3,0.000000000E0,1.331541280E-4,1.338182367E-3
2.845169075E0,1.864157850E-3,-1.065233024E-3,-9.320789250E-4,2.340636026E-3
2.847686627E0,2.929390874E-3,0.000000000E0,2.263620263E-3,3.702068015E-3
2.850223919E0,7.989247679E-4,5.326164886E-3,2.263620263E-3,5.842113477E-3
2.852757252E0,6.125089712E-3,2.130466048E-3,1.331541280E-4,6.486396502E-3
2.855279544E0,2.929390874E-3,-1.065233024E-3,-9.320789250E-4,3.253432558E-3
2.857826940E0,-2.663082560E-4,0.000000000E0,3.328853287E-3,3.339488627E-3
2.860357721E0,-1.331541222E-3,2.130466048E-3,2.263620263E-3,3.381695477E-3
2.862891836E0,-2.663082560E-4,0.000000000E0,-9.320789250E-4,9.693767119E-4
2.865425690E0,-2.663082560E-4,-2.130466048E-3,3.328853287E-3,3.961195511E-3
2.867970638E0,-2.663082560E-4,0.000000000E0,1.198387123E-3,1.227620374E-3
2.870486992E0,7.989247679E-4,0.000000000E0,2.263620263E-3,2.400470262E-3
2.873021992E0,7.989247679E-4,-4.260932095E-3,-3.062544856E-3,5.307824800E-3
2.875555065E0,3.994623665E-3,-1.065233024E-3,1.331541280E-4,4.136359467E-3
2.878087408E0,-2.663082560E-4,1.065233024E-3,-9.320789250E-4,1.440282127E-3
2.880621836E0,-2.663082560E-4,2.130466048E-3,2.263620263E-3,3.119901018E-3
2.883158815E0,1.864157850E-3,0.000000000E0,2.263620263E-3,2.932415589E-3
2.885694908E0,7.989247679E-4,-2.130466048E-3,3.328853287E-3,4.032174422E-3
2.888224544E0,1.864157850E-3,1.065233024E-3,-9.320789250E-4,2.340636026E-3
2.890754283E0,-2.663082560E-4,0.000000000E0,-9.320789250E-4,9.693767119E-4
2.893288711E0,1.864157850E-3,-1.065233024E-3,5.459319334E-3,5.866342428E-3
2.895825481E0,1.864157850E-3,1.065233024E-3,1.198387123E-3,2.458848832E-3
2.898354961E0,7.989247679E-4,-1.065233024E-3,2.263620263E-3,2.626209983E-3
2.900887825E0,7.989247679E-4,-2.130466048E-3,-9.320789250E-4,2.458848813E-3
2.903425638E0,-2.663082560E-4,-1.065233024E-3,1.331541280E-4,1.106061257E-3
2.905959023E0,-1.331541222E-3,0.000000000E0,1.331541280E-4,1.338182367E-3
2.908492356E0,-2.663082560E-4,-1.065233024E-3,-9.320789250E-4,1.440282127E-3
2.911025794E0,-2.663082560E-4,-1.065233024E-3,-9.320789250E-4,1.440282127E-3
2.913559388E0,-5.592473317E-3,0.000000000E0,1.331541280E-4,5.594058261E-3
2.916091992E0,-1.331541222E-3,4.260932095E-3,-1.997311832E-3,4.890582675E-3
2.918626106E0,7.989247679E-4,2.130466048E-3,-3.062544856E-3,3.815278150E-3
2.921154856E0,-2.663082560E-4,1.065233024E-3,1.331541280E-4,1.106061257E-3
2.923688502E0,-1.331541222E-3,3.195699072E-3,1.331541280E-4,3.464567015E-3
2.926223867E0,7.989247679E-4,2.130466048E-3,-9.320789250E-4,2.458848813E-3
2.928754700E0,-2.663082560E-4,0.000000000E0,1.198387123E-3,1.227620374E-3
2.931289908E0,7.989247679E-4,-2.130466048E-3,1.198387123E-3,2.571633345E-3
2.933822252E0,-2.396774245E-3,1.065233024E-3,1.331541280E-4,2.626209855E-3
2.936355065E0,-3.462007269E-3,0.000000000E0,3.328853287E-3,4.802786539E-3
2.938888190E0,7.989247679E-4,-1.065233024E-3,1.331541280E-4,1.338182425E-3
2.941421575E0,-3.462007269E-3,3.195699072E-3,1.331541280E-4,4.713355165E-3
2.943956263E0,-1.331541222E-3,1.065233024E-3,1.198387123E-3,2.084191718E-3
2.946496002E0,3.994623665E-3,-2.130466048E-3,1.198387123E-3,4.683165116E-3
2.949021940E0,5.059856921E-3,0.000000000E0,1.198387123E-3,5.199834974E-3
2.951559492E0,-2.396774245E-3,1.065233024E-3,4.394086078E-3,5.117347031E-3
2.954092877E0,-1.331541222E-3,1.065233024E-3,1.198387123E-3,2.084191718E-3
2.956626523E0,1.864157850E-3,-1.065233024E-3,1.331541280E-4,2.151170822E-3
2.959160638E0,3.994623665E-3,-1.065233024E-3,1.198387123E-3,4.304401389E-3
2.961689179E0,2.929390874E-3,2.130466048E-3,1.198387123E-3,3.815278256E-3
2.964222513E0,-1.331541222E-3,5.326164886E-3,1.331541280E-4,5.491699595E-3
2.966758086E0,-2.396774245E-3,2.130466048E-3,2.263620263E-3,3.925224714E-3
2.969289283E0,-2.396774245E-3,1.065233024E-3,1.331541280E-4,2.626209855E-3
2.971822929E0,-4.527240526E-3,0.000000000E0,-1.997311832E-3,4.948248310E-3
2.974356315E0,-2.396774245E-3,0.000000000E0,3.328853287E-3,4.101925278E-3
2.976889440E0,3.994623665E-3,1.065233024E-3,1.331541280E-4,4.136359467E-3
2.979423033E0,-2.663082560E-4,-2.130466048E-3,3.328853287E-3,3.961195511E-3
2.981960586E0,-3.462007269E-3,-1.065233024E-3,1.198387123E-3,3.815278158E-3
2.984493971E0,7.989247679E-4,1.065233024E-3,1.198387123E-3,1.791405559E-3
2.987027096E0,3.994623665E-3,1.065233024E-3,1.331541280E-4,4.136359467E-3
2.989561211E0,7.989247679E-4,-1.065233024E-3,-9.320789250E-4,1.625353285E-3
2.992090481E0,-3.462007269E-3,3.195699072E-3,2.263620263E-3,5.227041571E-3
2.994623294E0,-3.462007269E-3,0.000000000E0,2.263620263E-3,4.136359635E-3
2.997149388E0,-3.462007269E-3,1.065233024E-3,1.198387123E-3,3.815278158E-3
2.999690065E0,-1.331541222E-3,3.195699072E-3,1.198387123E-3,3.663553777E-3
3.002227044E0,-2.663082560E-4,-2.130466048E-3,-9.320789250E-4,2.340635980E-3
3.004760690E0,-2.663082560E-4,-3.195699072E-3,1.198387123E-3,3.423382003E-3
3.007297304E0,-2.663082560E-4,2.130466048E-3,2.263620263E-3,3.119901018E-3
3.009826888E0,-2.396774245E-3,1.065233024E-3,-1.997311832E-3,3.296741230E-3
3.012340950E0,-3.462007269E-3,2.130466048E-3,1.331541280E-4,4.067199274E-3
3.014893971E0,-2.396774245E-3,1.065233024E-3,1.331541280E-4,2.626209855E-3
3.017427617E0,-2.396774245E-3,-2.130466048E-3,1.198387123E-3,3.423381962E-3
3.019962044E0,-2.396774245E-3,-3.195699072E-3,1.198387123E-3,4.170509685E-3
3.022490221E0,7.989247679E-4,1.065233024E-3,1.331541280E-4,1.338182425E-3
3.025023294E0,-3.462007269E-3,0.000000000E0,1.198387123E-3,3.663553743E-3
3.027557721E0,-2.663082560E-4,0.000000000E0,-9.320789250E-4,9.693767119E-4
3.030090065E0,7.989247679E-4,2.130466048E-3,1.331541280E-4,2.279231534E-3
3.032624388E0,7.989247679E-4,3.195699072E-3,1.198387123E-3,3.505268183E-3
3.035156783E0,2.929390874E-3,1.065233024E-3,3.328853287E-3,4.560407492E-3
3.037690429E0,-1.331541222E-3,0.000000000E0,1.331541280E-4,1.338182367E-3
3.040224283E0,-2.396774245E-3,-3.195699072E-3,-9.320789250E-4,4.101925214E-3
3.042761888E0,-2.663082560E-4,0.000000000E0,-9.320789250E-4,9.693767119E-4
3.045294492E0,7.989247679E-4,-2.130466048E-3,1.198387123E-3,2.571633345E-3
3.047836627E0,-2.663082560E-4,3.195699072E-3,1.198387123E-3,3.423382003E-3
3.050361002E0,7.989247679E-4,5.326164886E-3,-1.997311832E-3,5.744176855E-3
3.052894908E0,-2.663082560E-4,1.065233024E-3,1.331541280E-4,1.106061257E-3
3.055428033E0,-2.663082560E-4,-1.065233024E-3,1.331541280E-4,1.106061257E-3
3.057965013E0,1.864157850E-3,-1.065233024E-3,-9.320789250E-4,2.340636026E-3
3.060496002E0,7.989247679E-4,2.130466048E-3,3.328853287E-3,4.032174422E-3
3.063028346E0,-2.396774245E-3,1.065233024E-3,5.459319334E-3,6.056683562E-3
3.065561523E0,-4.527240526E-3,0.000000000E0,-9.320789250E-4,4.622194057E-3
3.068094596E0,-1.331541222E-3,1.065233024E-3,2.263620263E-3,2.834025426E-3
3.070626158E0,-2.663082560E-4,1.065233024E-3,4.394086078E-3,4.529197936E-3
3.073157513E0,-2.663082560E-4,-1.065233024E-3,4.394086078E-3,4.529197936E-3
3.075691627E0,2.929390874E-3,0.000000000E0,3.328853287E-3,4.434252485E-3
3.078225013E0,-2.663082560E-4,1.065233024E-3,1.331541280E-4,1.106061257E-3
3.080757096E0,-1.331541222E-3,2.130466048E-3,-3.062544856E-3,3.961195350E-3
3.083291992E0,7.989247679E-4,2.130466048E-3,1.198387123E-3,2.571633345E-3
3.085824075E0,2.929390874E-3,0.000000000E0,-9.320789250E-4,3.074101822E-3
3.088364388E0,3.994623665E-3,1.065233024E-3,-9.320789250E-4,4.237984278E-3
3.090894492E0,7.989247679E-4,1.065233024E-3,1.198387123E-3,1.791405559E-3
3.093428658E0,1.864157850E-3,0.000000000E0,1.331541280E-4,1.868907304E-3
3.095962877E0,3.994623665E-3,-2.130466048E-3,1.198387123E-3,4.683165116E-3
3.098512148E0,1.864157850E-3,-1.065233024E-3,1.331541280E-4,2.151170822E-3
3.101029336E0,-2.396774245E-3,0.000000000E0,-9.320789250E-4,2.571633315E-3
3.103562981E0,-1.331541222E-3,2.130466048E-3,1.198387123E-3,2.783526415E-3
3.106095533E0,7.989247679E-4,0.000000000E0,1.198387123E-3,1.440282084E-3
3.108629700E0,7.989247679E-4,2.130466048E-3,1.331541280E-4,2.279231534E-3
3.111157148E0,-2.663082560E-4,-2.130466048E-3,1.331541280E-4,2.151170772E-3
3.113694700E0,-2.396774245E-3,-2.130466048E-3,1.198387123E-3,3.423381962E-3
3.116225169E0,-1.331541222E-3,0.000000000E0,-9.320789250E-4,1.625353238E-3
3.118758502E0,7.989247679E-4,0.000000000E0,2.263620263E-3,2.400470262E-3
3.121292148E0,-2.663082560E-4,-1.065233024E-3,2.263620263E-3,2.515873243E-3
3.123825586E0,-4.527240526E-3,-1.065233024E-3,1.331541280E-4,4.652779620E-3
3.126359179E0,-2.396774245E-3,2.130466048E-3,1.331541280E-4,3.209539279E-3
3.128898138E0,7.989247679E-4,1.065233024E-3,1.331541280E-4,1.338182425E-3
3.131424700E0,-2.663082560E-4,-3.195699072E-3,1.331541280E-4,3.209539323E-3
3.133959336E0,1.864157850E-3,0.000000000E0,3.328853287E-3,3.815278325E-3
3.136492669E0,7.989247679E-4,1.065233024E-3,2.263620263E-3,2.626209983E-3
3.139025325E0,7.989247679E-4,0.000000000E0,1.331541280E-4,8.099449404E-4
3.141562877E0,-2.663082560E-4,-1.065233024E-3,1.331541280E-4,1.106061257E-3
3.144096783E0,1.864157850E-3,-1.065233024E-3,1.198387123E-3,2.458848832E-3
3.146630586E0,1.864157850E-3,3.195699072E-3,2.263620263E-3,4.337228809E-3
3.149160950E0,-2.396774245E-3,0.000000000E0,1.331541280E-4,2.400470122E-3
3.151696627E0,-3.462007269E-3,-1.065233024E-3,1.331541280E-4,3.624630429E-3
3.154229492E0,-1.331541222E-3,3.195699072E-3,-3.062544856E-3,4.622193806E-3
3.156764127E0,1.864157850E-3,2.130466048E-3,-9.320789250E-4,2.980392792E-3
3.159296731E0,5.059856921E-3,0.000000000E0,3.328853287E-3,6.056683603E-3
3.161826471E0,-1.331541222E-3,1.065233024E-3,2.263620263E-3,2.834025426E-3
3.164359648E0,-2.663082560E-4,0.000000000E0,1.331541280E-4,2.977416816E-4
3.166892929E0,7.989247679E-4,0.000000000E0,-1.997311832E-3,2.151170691E-3
3.169428763E0,1.864157850E-3,1.065233024E-3,1.198387123E-3,2.458848832E-3
3.171955533E0,-2.396774245E-3,-2.130466048E-3,2.263620263E-3,3.925224714E-3
3.174492356E0,-5.592473317E-3,-3.195699072E-3,1.331541280E-4,6.442513514E-3
3.177026471E0,-3.462007269E-3,-2.130466048E-3,1.198387123E-3,4.237984380E-3
3.179559023E0,-2.396774245E-3,7.456631400E-3,-9.320789250E-4,7.887626369E-3
3.182093294E0,-1.331541222E-3,2.130466048E-3,-9.320789250E-4,2.679675116E-3
3.184627461E0,1.864157850E-3,3.195699072E-3,2.263620263E-3,4.337228809E-3
3.187159961E0,3.994623665E-3,0.000000000E0,1.198387123E-3,4.170509551E-3
3.189691263E0,-1.331541222E-3,-1.065233024E-3,3.328853287E-3,3.740185507E-3
3.192226992E0,-1.331541222E-3,-1.065233024E-3,3.328853287E-3,3.740185507E-3
3.194759336E0,3.994623665E-3,1.065233024E-3,1.331541280E-4,4.136359467E-3
3.197294023E0,2.929390874E-3,2.130466048E-3,-1.997311832E-3,4.136359635E-3
3.199823554E0,-1.331541222E-3,0.000000000E0,1.331541280E-4,1.338182367E-3
3.202364908E0,-1.331541222E-3,0.000000000E0,1.198387123E-3,1.791405515E-3
3.204897773E0,7.989247679E-4,1.065233024E-3,1.198387123E-3,1.791405559E-3
3.207430377E0,7.989247679E-4,1.065233024E-3,4.394086078E-3,4.591404430E-3
3.209966992E0,5.059856921E-3,1.065233024E-3,3.328853287E-3,6.149645328E-3
3.212512773E0,1.864157850E-3,0.000000000E0,1.331541280E-4,1.868907304E-3
3.215031263E0,-3.462007269E-3,-1.065233024E-3,1.198387123E-3,3.815278158E-3
3.217563919E0,-2.396774245E-3,3.195699072E-3,2.263620263E-3,4.591404582E-3
3.220097877E0,1.864157850E-3,1.065233024E-3,2.263620263E-3,3.119901053E-3
3.222627044E0,-2.663082560E-4,-2.130466048E-3,1.331541280E-4,2.151170772E-3
3.225160377E0,-2.663082560E-4,1.065233024E-3,-9.320789250E-4,1.440282127E-3
3.227693711E0,7.989247679E-4,0.000000000E0,1.198387123E-3,1.440282084E-3
3.230226627E0,-2.663082560E-4,-1.065233024E-3,3.328853287E-3,3.505268276E-3
3.232761054E0,-2.663082560E-4,1.065233024E-3,3.328853287E-3,3.505268276E-3
3.235294179E0,-2.663082560E-4,-2.130466048E-3,3.328853287E-3,3.961195511E-3
3.237827252E0,-1.331541222E-3,0.000000000E0,-1.997311832E-3,2.400470075E-3
3.240363502E0,-2.663082560E-4,2.130466048E-3,1.198387123E-3,2.458848788E-3
3.242897877E0,2.929390874E-3,2.130466048E-3,2.263620263E-3,4.271322180E-3
3.245431315E0,-2.663082560E-4,2.130466048E-3,1.331541280E-4,2.151170772E-3
3.247964700E0,-2.663082560E-4,0.000000000E0,1.331541280E-4,2.977416816E-4
3.250506836E0,-2.663082560E-4,-2.130466048E-3,-1.997311832E-3,2.932415425E-3
3.253018242E0,7.989247679E-4,0.000000000E0,-9.320789250E-4,1.227620425E-3
3.255564544E0,1.864157850E-3,2.130466048E-3,1.198387123E-3,3.074101782E-3
3.258098450E0,-2.663082560E-4,0.000000000E0,1.331541280E-4,2.977416816E-4
3.260630794E0,5.059856921E-3,-3.195699072E-3,2.263620263E-3,6.398329572E-3
3.263162096E0,-2.663082560E-4,0.000000000E0,3.328853287E-3,3.339488627E-3
3.265694179E0,-3.462007269E-3,0.000000000E0,-9.320789250E-4,3.585284571E-3
3.268228346E0,-1.331541222E-3,3.195699072E-3,-3.062544856E-3,4.622193806E-3
