,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,lin_acc_x,lin_acc_y,lin_acc_z,mag_x,mag_y,mag_z,labelOnTable,labelWalking,labelJumping
2022-06-08 13:23:44.745198848,-0.12616905196525002,-0.060897336167225,9.720901727649997,0.000106523332965,0.0004527240352,0.00023967743315,0.0035603226805263157,-0.004432864683015789,0.013031005858363157,6.6000003337,-26.482501221,-213.21750949000003,1,0,0
2022-06-08 13:23:44.845198848,-0.13527884199743592,-0.06402334422871796,9.71255913748718,0.0004711607843641026,0.000382391335897436,8.535521689743599e-05,-0.005507881194199999,-0.00561893843085,0.001589679718715,6.6975003241,-26.790001105,-213.51750949,1,0,0
2022-06-08 13:23:44.945198848,-0.121675031994,-0.05718846130275,9.71007428165,-0.000213046583015,0.00010652330235,-5.326165497499997e-05,0.00834372341665,0.0008253203697800003,-0.0007145881651999999,6.892500305,-26.775001336000003,-213.12001345,1,0,0
2022-06-08 13:23:45.045198848,-0.12436542354435898,-0.05831738284512821,9.719369496897436,0.0005257881235205127,0.00024582300553846156,-0.00016046781030769222,0.004814127087916499,-0.0010275268920250005,0.008099126816350001,7.140000295399999,-26.50500126000001,-213.53250888,1,0,0
2022-06-08 13:23:45.145198848,-0.12521940059175002,-0.061316080671000014,9.714082288724999,7.98924971525e-05,0.0004793548549,7.989246940000003e-05,0.0037772992723947383,-0.0019270356157631578,0.0020138088033631574,7.155000305099999,-26.677501297000003,-213.41251071,1,0,0
2022-06-08 13:23:45.245198848,-0.13019409468897433,-0.06316438257666666,9.711753869589744,0.0005257881145666667,0.0004097050031794873,0.00041311919805128207,-0.0014477312559849993,-0.005582532472849999,3.581047122000148e-05,7.177500343099999,-26.700001336000003,-213.05250857,1,0,0
2022-06-08 13:23:45.345198848,-0.128404844731,-0.06586244311275,9.703613614975,0.0002396774390750001,1.0842021724855043e-20,0.00031956989322500017,0.0010383561253499995,-0.006868515536614999,-0.007942342758430001,7.230000257399999,-26.760001374,-213.4875107,1,0,0
2022-06-08 13:23:45.445198848,-0.12828443638102566,-0.06445282485256411,9.713111363769231,0.0005257881010128206,0.00016388200969230765,0.0005223738947948718,0.001937684415865,-0.0044933221307499995,0.00226974487315,7.102500248000001,-26.872500991000003,-212.99250797,1,0,0
2022-06-08 13:23:45.545198848,-0.12640833351525,-0.06101697767175,9.7050493478,0.0005326165322725,0.00045272402937500004,-5.326166734999993e-05,0.0018264337592263156,-0.0024669723287736845,-0.004115456028115791,7.1775002953,-26.745001030000005,-213.13500827,1,0,0
2022-06-08 13:23:45.645198848,-0.1257152207666667,-0.061507812486410275,9.711999208461537,-0.0002663082499871795,0.0002458230055384616,3.4142150512820704e-06,0.0035362184054,-0.0005912810563500001,-0.0004775047299999997,7.0950003147,-26.557501029,-212.93250887,1,0,0
2022-06-08 13:23:45.745198848,-0.12606436628775006,-0.062093747791400006,9.70947613715,-0.0003728315393975,0.0011184946752000001,2.6630808750000062e-05,0.00305129587679,-0.0017137385901400003,-0.0008291721341999997,7.0275003431,-26.460001373,-212.99250644,1,0,0
2022-06-08 13:23:45.845198848,-0.1304471805982051,-0.056538104570282036,9.716731242641023,0.0004438471246666667,0.00046433234976923075,-0.00010584046453846144,-0.0003932900737000001,0.00278780907435,0.005838298798069999,7.4550003529,-26.430001068000003,-213.43500978000003,1,0,0
2022-06-08 13:23:45.945198848,-0.12785150464225,-0.0574277435905,9.717491984325,0.00029293911073250003,0.0002929390816,0.0002396774273250001,0.0011678102769315788,0.0026917924221052628,0.005144119262421053,7.365000295500001,-26.820001029000007,-213.58501133,1,0,0
2022-06-08 13:23:46.045198848,-0.13045484992256412,-0.058930927292307686,9.716424428487176,-0.0003482492339307692,0.0005735870128974357,0.0002492372078461539,0.0003140740087250001,0.00017981715512500012,0.004460382460555001,7.245000266800001,-26.647501183000003,-213.39751132,1,0,0
2022-06-08 13:23:46.145198848,-0.12244809685871795,-0.05923769885692307,9.707221226717948,0.0002253377714435897,0.0007101553492820515,8.535521910256413e-05,0.008884695916434999,-0.0003429686647999996,-0.00330762863235,7.560000276499999,-26.655001258000013,-213.36751253000003,1,0,0
2022-06-08 13:23:46.245198848,-0.1263634679715,-0.056590255137800013,9.7108518838,0.00013315414838250007,0.00034620072697499985,0.0004793548504,0.0025305865627552626,0.003113210397168421,-0.003497173912421052,7.3350002286999985,-26.407500837000004,-213.09750979,1,0,0
2022-06-08 13:23:46.345198848,-0.12471054244435895,-0.05856280047974359,9.716547207846153,0.0006623564449051283,0.0002185093382307693,0.0002492372055897436,0.004456030577005,-0.00018462408330000013,0.004525232315,7.3725002288,-26.655001642,-212.59500584,1,0,0
2022-06-08 13:23:46.445198848,-0.1241426298355,-0.06281159389900001,9.711629581375,-0.00021304658437250004,7.98924768e-05,5.326164670000004e-05,0.004589508474350001,-0.0042157262564000006,-0.0009368419644300008,6.8925002576,-26.085001374,-212.88750918,1,0,0
2022-06-08 13:23:46.545198848,-0.12860654714717948,-0.056231332131282036,9.710166368666668,0.0004984744457615383,0.00038239134192307687,5.804152417948722e-05,-0.0008369922632999997,0.0021524081011500005,-0.002766275407364999,7.2900002956,-26.700001144,-213.1275101,1,0,0
2022-06-08 13:23:46.645198848,-0.12690933048074998,-0.05982056641975,9.708698439600001,0.00010652332570499998,0.00042609320375000005,0.00010652329934999997,0.0038108088469631595,-0.002380810481810526,-0.0024170122654842106,7.050000286,-26.362501143000003,-213.39751132,1,0,0
2022-06-08 13:23:46.745198848,-0.12769390106897438,-0.05598591401794872,9.710841203307693,0.0007169837929102566,0.0002731366668205128,0.00030386453269230773,0.0007825456562850002,0.0030307603999000002,-1.506805409999981e-05,6.8100002287,-26.55750122,-213.48750917,1,0,0
2022-06-08 13:23:46.845198848,-0.12791132553725001,-0.053958150931500005,9.711749267475,-0.00015978493176,-0.000452724029325,-0.00013315414117499996,0.0005161993204249995,0.0032976992428315004,0.0002608776090000004,6.9750002858,-26.550001335999998,-213.48751070000003,1,0,0
2022-06-08 13:23:46.945198848,-0.12813105032102565,-0.06206000247846152,9.716056285666669,0.0010174341240051282,-0.0002731366608461539,0.00011266887592307692,0.000379183144285,-0.00456873197125,0.0029940605163,7.200000286,-26.587501143,-213.46501010000003,1,0,0
2022-06-08 13:23:47.045198848,-0.12168250828,-0.061734824115,9.719346499299998,-0.000239677396935,-0.0003195699013500001,-5.326165492499997e-05,0.005715609380684211,-0.0042121541740421055,0.008444233944736841,7.140000295599999,-26.842500877000003,-213.42751009,1,0,0
2022-06-08 13:23:47.145198848,-0.1216504894651282,-0.056354040996666674,9.716363099948717,-0.0004301902177846154,5.4627334564102555e-05,-0.00010584046899999984,0.00506689175954,0.0006078165027549997,0.0025071144102800005,7.102500343200001,-26.93250122,-213.69750980000003,1,0,0
2022-06-08 13:23:47.245198848,-0.13098460734025005,-0.0637687235145,9.7142616272,-2.663081390749996e-05,0.000239677430475,5.326164887500008e-05,-0.004478500782850001,-0.005111376569035,0.0003233909606500001,7.2300002573,-26.677500915000003,-213.44250796,1,0,0
2022-06-08 13:23:47.345198848,-0.13358392547615386,-0.056538104510000006,9.718387921615387,-0.000976463582807692,-5.4627334564102555e-05,-0.00021509513438461541,-0.005950522422524999,0.0030014105140000005,0.0051066398620500005,7.3125001905,-26.497500991000003,-213.51750794,1,0,0
2022-06-08 13:23:47.445198848,-0.12880863415850002,-0.06263213286960001,9.70983505245,0.0001864158067825,0.00023967743037500006,-0.00045272404252499996,-0.00044651800065789455,-0.003489797248263157,-0.005933761596473685,7.395000314500001,-26.790001106000005,-213.61500552,1,0,0
2022-06-08 13:23:47.545198848,-0.12902835985410258,-0.05236600313102565,9.709115566307693,-0.000348249223446154,-8.194100187179483e-05,-0.0001877814746153846,-0.00123443305544,0.006824128514944998,-0.004335403442840001,7.2225003240999985,-26.505001452000002,-213.43500827,1,0,0
2022-06-08 13:23:47.645198848,-0.1276720432505,-0.06041877158075,9.71186892985,0.00023967744927499995,0.0007190322911250001,0.00018641576672500006,0.0008265689013500008,-0.0015739105637,-0.0007410049434100003,7.612500286000001,-26.505001066,-213.55500796,1,0,0
2022-06-08 13:23:47.745198848,-0.12588394585410256,-0.0629189647271795,9.706791828820514,6.828434766666645e-06,0.0007101553492307693,0.0004131192144871794,0.003017244488045,-0.003356350772599999,-0.005080509185099997,7.2825002669000005,-26.940001106000004,-213.27001041,1,0,0
2022-06-08 13:23:47.845198848,-0.1203739346825,-0.05910271965125,9.7156376123,-0.00047935484035,0.00034620073277500003,0.0005059856723750001,0.008504270722668421,0.0009719625499421047,0.0019163834422105265,7.050000286,-26.700001143,-212.94750978,1,0,0
2022-06-08 13:23:47.945198848,-0.12671222976871793,-0.058071964635384624,9.715626863384617,-4.779890135641021e-05,0.00038239134197435914,0.00013998252825641032,0.00143976882101,0.0024169413365050002,0.003769683838644999,7.215000248099999,-26.475000953000002,-213.34501039000003,1,0,0
2022-06-08 13:23:48.045198848,-0.12460623904775,-0.055094741585050004,9.711689448375,-5.3261620644999956e-05,0.00010652330245,0.00013315412347500002,0.003123386205045,0.004407717473884999,-0.0010673046110750003,6.982500314799999,-26.467501066999997,-213.03750917,1,0,0
2022-06-08 13:23:48.145198848,-0.13315444553051287,-0.06230542035102565,9.711209345974359,-0.0001843672213230769,-2.731366728205127e-05,8.535519966666673e-05,-0.005597916989899999,-0.003050924837200001,-0.00035862922680499965,7.432500267099999,-26.782501221999997,-213.17250828,1,0,0
2022-06-08 13:23:48.245198848,-0.12786262576948718,-0.055495079368461535,9.710227746179488,0.00041653345587692303,5.462733451282049e-05,0.0002492372025897436,0.0017315847311736847,0.00406634356651579,-0.003000761332052631,7.3650003909000015,-26.745000837000003,-213.5400101,1,0,0
2022-06-08 13:23:48.345198848,-0.1323156153685,-0.05976074566150001,9.71592919825,0.00023967744634499998,-0.00018641577915000002,2.6630824000000063e-05,-0.00331880748319,-0.0008702805268450005,0.0033373355866599995,6.8475003240999985,-26.535001182,-213.16500857,1,0,0
2022-06-08 13:23:48.445198848,-0.13106072482666667,-0.052059231469410265,9.717958254589742,-4.779889381794869e-05,0.00030045034010256407,0.00013998253871794875,-0.0014401510360000005,0.006045710481449999,0.004007720947704999,7.402500247799998,-26.587501143,-213.46500704,1,0,0
2022-06-08 13:23:48.545198848,-0.12826277166324998,-0.06281159420320001,9.7155180215,-0.0003728315219675,0.00031956990714999994,-0.00026630826407499986,0.0012496576490000002,-0.005171833658554737,0.0023698806762105264,6.862500286000001,-26.542501066,-213.51751254,1,0,0
2022-06-08 13:23:48.645198848,-0.12668922065666666,-0.054574762495641034,9.708571091641026,-0.0004028765713743589,0.000874037347025641,0.0005770012128974357,0.0025382369755349997,0.004084837808815,-0.004115676879675,6.877500295500001,-26.617501449000002,-213.22500917,1,0,0
2022-06-08 13:23:48.745198848,-0.13034153487000005,-0.06382854380775001,9.71683394895,-0.00029293907427999994,0.0002929390816,-0.00021304661655,-6.490275220500008e-05,-0.004505565202860001,0.0036819458008,6.8550002096,-26.467501068,-213.12750703,1,0,0
2022-06-08 13:23:48.845198848,-0.1308689925417949,-0.06003530662743588,9.719982978512824,-0.00010242623140769228,0.0004643323437948719,3.414210564102651e-06,-0.0003522224721849996,-2.0795688800000123e-05,0.0042189121245500005,7.1625002861,-26.580001065999998,-213.18001099999998,1,0,0
2022-06-08 13:23:48.945198848,-0.12175728455350003,-0.05330012436075,9.721679472925,-0.0005592473025624999,0.00010652330235000008,-0.0001864157887749999,0.008219689915094738,0.005984160265052632,0.00850476716681579,7.3800003049999985,-26.925001144000007,-213.68251039,1,0,0
2022-06-08 13:23:49.045198848,-0.12940415529794871,-0.06021937002017945,9.718633236,-0.00023899456481282056,0.0007647826838461537,0.0002492372137948718,0.0006725750866600003,0.00011865589767450032,0.0026190280919999994,7.2675003051,-26.59500103,-213.37500765,1,0,0
2022-06-08 13:23:49.145198848,-0.12435200287999999,-0.05491527952325,9.7147402287,-0.00013315410466749995,0.0002396774304,-0.00015978496609999994,0.005946420879275,0.004586557111969999,-0.0020033836361,7.2075002669,-26.722501183000002,-213.24001009000003,1,0,0
2022-06-08 13:23:49.245198848,-0.12841481523230766,-0.056169977913589735,9.694942694410257,0.00019802411169230768,0.000464332343794872,3.4142075384616045e-06,0.00042759776030500016,0.0025251438841750002,-0.017892789841745003,7.0950002670000005,-26.887501143,-213.10500948,1,0,0
2022-06-08 13:23:49.345198848,-0.12996765635149998,-0.06317051760975001,9.720842027575001,-0.00013315410624500004,0.0007190322912000001,-0.00034620074885000003,-0.0002308064383368421,-0.003931062983115789,0.005518411334789474,6.870000266900001,-26.625001334,-213.27001193,1,0,0
2022-06-08 13:23:49.445198848,-0.13143652161205127,-0.05776519299717948,9.723848391846152,0.0004984744561538461,-0.00016388200366666665,0.000303864543897436,-6.31898643000007e-05,0.0008468104539500003,0.0097042560572,7.4325003146,-26.272501373,-213.41251071,1,0,0
2022-06-08 13:23:49.545198848,-0.124329569556,-0.06041877162575,9.718867898,-2.663080368999989e-05,0.00013315412215,5.326163942500003e-05,0.005915187299059,-0.001338787097,0.0032280445098999988,7.7550003051,-26.610001374,-213.09000857,1,0,0
2022-06-08 13:23:49.645198848,-0.12103694561666667,-0.0670910655075641,9.705748802538462,-0.00018436723617948721,-0.00013656833641025642,0.00013998253869230778,0.008024888486249998,-0.008017573691830001,-0.01010413169885,7.335000324099998,-26.662501143000004,-213.36751099999998,1,0,0
2022-06-08 13:23:49.745198848,-0.12652797549525002,-0.06334997937192499,9.72167944895,0.00013315415557249994,0.000133154128,-5.3261661524999896e-05,0.0012205674453263154,-0.0015876375525263155,0.008094536630373685,7.0875002385000005,-26.302501296000003,-213.17250828,1,0,0
2022-06-08 13:23:49.845198848,-0.13297038124358973,-0.06414605345179487,9.714951979871797,-2.0485236948718e-05,0.00038239134192307703,0.00016729620676923074,-0.004291630535839999,-0.004038698597925001,-0.0012724399563099995,6.832500314600001,-26.130000876000004,-213.25500797,1,0,0
2022-06-08 13:23:49.945198848,-0.12594472560825,-0.057786666881999994,9.715817069900002,-0.0005059856615674999,0.00023967743624999998,-0.00015978496095,0.00320647358945,0.0035058716318749996,0.00016584396325000075,7.230000305,-26.377500913000002,-213.62250673,1,0,0
2022-06-08 13:23:50.045198848,-0.12859887839384615,-0.06825679989692307,9.712559088589742,-0.0008398952568102561,0.00016388200366666668,0.0002492372086153846,0.00031615123051999944,-0.0063085153696000006,-0.00230708122275,6.9525002479,-26.662501143000004,-213.65250704,1,0,0
2022-06-08 13:23:50.145198848,-0.11739786099025,-0.06293123541425,9.707561755175,0.00034620074146249986,-5.3261651200000015e-05,0.0003994623692750001,0.010819847644368422,0.00071063029881579,-0.008000022485631579,6.5250002382000005,-26.775001144,-213.50251163,1,0,0
2022-06-08 13:23:50.245198848,-0.12609101644948714,-0.057949256010435886,9.715557856384617,-0.00032093556958974365,0.00010925466910256412,0.00033117820148717954,0.0013057895006949995,0.004921816476505,0.0014291286475000009,6.8775003433,-26.625001526,-213.30751040000004,1,0,0
2022-06-08 13:23:50.345198848,-0.12942179533075,-0.063828544039675,9.712706398825,-2.6630803769999984e-05,0.00031956990135,-5.326165494999994e-05,-0.0018969289962549997,-0.0011770810924000006,-0.0013508796698199995,7.162500381500001,-26.580001258000003,-213.60000766,1,0,0
2022-06-08 13:23:50.445198848,-0.12208764005641025,-0.05954447126,9.716240467102564,-2.048522364615385e-05,0.0005735870068974357,-7.852678753846147e-05,0.004847346952157894,0.0040489360692105274,0.002208207782205263,7.4325002193,-26.527500723000003,-213.39750979,1,0,0
2022-06-08 13:23:50.545198848,-0.1258839445187179,-0.05917634490274357,9.70862481530769,0.00014339675624358968,2.564103665859144e-14,0.0003584918926410256,0.002095653861450001,0.00178153645181,-0.0046844482413199995,7.132500266999999,-26.58000126000001,-213.15750887,1,0,0
2022-06-08 13:23:50.645198848,-0.12905539459275,-0.06215356818850001,9.72395269865,0.0002396774492525,0.00042609322122500007,0.0007989247517250001,-0.0017231822015999995,-0.0005868326866999999,0.00998744964575,7.3125003813,-26.565001297,-213.09000858,1,0,0
2022-06-08 13:23:50.745198848,-0.12975694334358975,-0.06420740747820512,9.713418080153843,-0.00037556291609230777,0.0006828416700256409,-0.0004609181481538462,-0.0016937114293000002,-0.0030559523026000004,-0.00011715889012499924,6.900000333700001,-26.610001756000003,-213.12751162,1,0,0
2022-06-08 13:23:50.845198848,-0.121263764965,-0.059700925183500016,9.71067247385,0.00031956993193000004,-0.00031956990714999994,0.0003994623758000001,0.007255802813500001,0.0016877206143684205,-0.0038148478457368414,6.802500247999999,-26.505001068000002,-213.44251254,1,0,0
2022-06-08 13:23:50.945198848,-0.12600665538538458,-0.056722167640256414,9.711884253923078,-0.0004575039089948718,0.0003550776745897437,0.0006043148734871794,0.0010173574090850002,0.005902527831200001,-0.0033999443048699997,7.162500285999999,-26.400001144000004,-213.45750887,1,0,0
2022-06-08 13:23:51.045198848,-0.12259477264675,-0.056291152558049985,9.711091184649998,-0.0001331540987975,-0.00018641577912500005,5.326163937500001e-05,0.004353743047315001,0.004631859250235002,-0.002478885649790001,6.9150002477,-26.69250126,-213.50250856,1,0,0
2022-06-08 13:23:51.145198848,-0.12435008469871793,-0.05813331916538464,9.714215669769231,-0.0005121312361282051,0.0002458230054871795,0.00027655087433333346,0.0016668297357250006,0.00170271359398,0.0018157005311500002,6.712500285999999,-26.647501182000003,-212.94750826,1,0,0
2022-06-08 13:23:51.245198848,-0.130663071568,-0.06317051784274999,9.709894776274998,-0.0001864157675,5.824999944198384e-12,-5.326166149999997e-05,-0.0039420472942842105,-0.0012293175642105266,-0.004191649587642105,7.102500200000001,-26.782501221999997,-212.85000765,1,0,0
2022-06-08 13:23:51.345198848,-0.1335149025153846,-0.06138510400384616,9.713655765230767,6.828434697435939e-06,0.0003550776746410257,-5.121313220512818e-05,-0.006272429227806501,-0.0003488188607,0.000798273087049999,7.3050002096,-26.752501298000013,-213.06001284,1,0,0
2022-06-08 13:23:51.445198848,-0.12835997956625,-0.057667025853674996,9.712945675824999,0.0004793548753125,0.000372831558375,0.0003994623671,-0.0001462630935999994,0.0030817350371,0.000321769714999999,7.335000324099998,-26.617500875,-212.79750826,1,0,0
2022-06-08 13:23:51.545198848,-0.12196493090205128,-0.056231331916410256,9.721332916794873,-0.00034824923541794877,5.4627334589743624e-05,0.0006043148637435898,0.0071441546075000015,0.00446047503482,0.00555815696637,7.020000219299999,-26.452501106,-212.67750857,1,0,0
2022-06-08 13:23:51.645198848,-0.12857682891425,-0.05557330604675,9.71180911065,2.663084603250004e-05,0.00061250898295,-7.989247692499995e-05,-0.00020240874615789475,0.0040622216304631595,-0.0007570166345263165,7.432500266900001,-26.737501144000007,-213.45751192000003,1,0,0
2022-06-08 13:23:51.745198848,-0.11976384007564099,-0.05801061044171794,9.701576672999998,0.00022533776992564102,0.00021850933223076919,-0.00016046778864102558,0.006816411763185001,0.0010215239594700003,-0.011669015884435,7.0725003241,-26.647500992,-213.02250672,1,0,0
2022-06-08 13:23:51.845198848,-0.12259477264549998,-0.057846487454250015,9.714859938550001,-0.00018641575733999995,0.00021304660480000003,-0.0004260932133,0.004414954036350001,0.0011786883696849998,0.0027302742010449988,6.9750002861,-26.445000646,-213.37500766,1,0,0
2022-06-08 13:23:51.945198848,-0.12741780567589742,-0.057949256128717964,9.7131726925641,0.00036190608400512805,-0.00038239134189743586,0.00016729620523076927,-0.0013420186935,0.0009410761289900004,0.0008418560030104997,6.840000248,-26.272501182000003,-213.21750796,1,0,0
2022-06-08 13:23:52.045198848,-0.11857931762475,-0.0526420977697,9.70575969215,-0.00023967741442500006,-5.326165120000002e-05,0.00010652328775000012,0.007932377488894738,0.005474339582868421,-0.004747240166589472,6.9450003145000005,-26.512501143,-212.98500826,1,0,0
2022-06-08 13:23:52.145198848,-0.12619071720615382,-0.0584400919953846,9.715013283948718,6.828422851282127e-06,0.00013656833638461542,0.00011266886994871798,-0.00025501102219479963,-0.00011707562895000025,0.0010478973391000006,7.012500286,-26.595001221,-213.33750918,1,0,0
2022-06-08 13:23:52.245198848,-0.125997067056,-0.059222360339725,9.712945723475,-0.00047935483749500003,0.000133154127975,-0.000292939082375,-0.00028998553795000023,-0.0009997237476449996,0.0010205745706500006,7.1775002954,-26.65500126000001,-212.95500796,1,0,0
2022-06-08 13:23:52.345198848,-0.1293274628353846,-0.06052614208769231,9.719300416769233,-0.0006760132338076923,0.0004097050091794872,0.00016729619474358976,-0.0031260751191,-0.0020722998307249997,0.007529783248600001,7.2525002954,-26.40750122,-212.71501162,1,0,0
2022-06-08 13:23:52.445198848,-0.12552598080725,-0.055992050003000005,9.70798056125,0.00013315414830999996,-0.000213046604825,-2.6630839574999923e-05,0.0008291335477368421,0.004430256587578948,-0.006921868575326315,7.3500002859,-26.467501068,-213.22500918,1,0,0
2022-06-08 13:23:52.545198848,-0.12940415605974356,-0.05610862374282052,9.712865804948718,8.876943957948726e-05,0.00010925466312820512,0.00013998254023076925,-0.002341256290600001,0.002523137256599999,0.00129127502475,6.8775002001,-26.310000991,-213.25500796,1,0,0
2022-06-08 13:23:52.645198848,-0.12617652899825,-0.05617151139965001,9.718090200374998,-0.0002130465843775,0.00021304660477500006,0.00021304659297500004,0.0006382182239500001,0.00202752258618,0.0052322387694000005,7.020000219299999,-26.467501068,-213.33001102000003,1,0,0
2022-06-08 13:23:52.745198848,-0.12602966162897433,-0.053654446004871806,9.699045817025642,-0.0002663082620128205,0.0006009006802051282,3.414209025641065e-06,0.0007237768481473686,0.0037527270617894733,-0.013444950706636842,6.7800002574,-26.295001029,-212.90250704,1,0,0
2022-06-08 13:23:52.845198848,-0.12128236278615386,-0.05893092702794873,9.710166344282053,-0.0002663082305564102,0.0002731366668205128,3.414194897435915e-06,0.005862419307915001,-0.0001525178552499998,-0.0015414237985649998,7.2750003335,-26.812501336000004,-213.30751040000004,1,0,0
2022-06-08 13:23:52.945198848,-0.131926781866,-0.0562911531655,9.714680457125,-0.0005326164754849999,0.0013315412740249998,0.0008255555854,-0.0040962845082,0.0018714480106999996,0.00328836440985,6.9450003147000015,-26.670001221,-213.26251069,1,0,0
2022-06-08 13:23:53.045198848,-0.12982596780282055,-0.0531636108051282,9.720596509102569,-0.0003209355830461538,-0.0004097050092564103,0.00030386454087179504,-0.0008863173423100006,0.00499746678385,0.008149433135704999,7.0125002861,-26.565000915,-213.00750887,1,0,0
2022-06-08 13:23:53.145198848,-0.1295264804645,-0.05964110425015,9.70804045195,-0.00010652327616999991,0.00031956990714999994,0.000372831550225,-0.001461551377594737,-0.0015691865821894743,-0.004073895906536842,7.1775003432,-26.68500099,-212.85751040000002,1,0,0
2022-06-08 13:23:53.245198848,-0.13000236030153842,-0.05261142079102565,9.716179138487178,-0.0003209355711461538,-0.0004370186764871795,8.535519448717961e-05,-0.0008877985174499994,0.005310526303845,0.0035285949709,7.2525002479,-26.415001106000005,-213.58500978,1,0,0
2022-06-08 13:23:53.345198848,-0.13102199416275,-0.056709896400999986,9.7073749541,5.326167886000002e-05,7.989247680000001e-05,0.0005059856782250001,-0.0023566067223499995,0.000760923884482,-0.005231285095,7.0575002672,-26.692501067,-213.17251131000003,1,0,0
2022-06-08 13:23:53.445198848,-0.12435775383692305,-0.055617787613589736,9.718265117615386,6.828448079487181e-06,-5.4627334589743604e-05,0.0004131191860769231,0.004937192797650001,0.0016892643643149998,0.0062012195587649995,6.727500343299999,-26.25000114500001,-213.45000919,1,0,0
2022-06-08 13:23:53.545198848,-0.1226994590725,-0.048933222774750006,9.711749243575,-0.0007989247460449999,0.001011971372725,0.0005326165162000001,0.004998462764252631,0.008232224144421055,-0.0001226224401684205,6.975000285999999,-26.572501181,-213.65250856000003,1,0,0
2022-06-08 13:23:53.645198848,-0.1318660023046154,-0.05690623065300001,9.704276329384617,0.00022533777295384615,0.0008194100124615384,0.0004404328713076924,-0.0021919049316850006,-7.713735056500011e-05,-0.00917177200335,7.327500247699999,-26.205001259,-213.38250736,1,0,0
2022-06-08 13:23:53.745198848,-0.12828520368275,-0.05012963435192501,9.7153385162,-0.00018641575154999996,0.00010652330239999996,-0.00034620075322499985,0.0010789684950499995,0.006032624468025001,0.00384311676075,7.560000228600002,-26.18250122,-213.93000947,1,0,0
2022-06-08 13:23:53.845198848,-0.12968792039743587,-0.053838509849025634,9.710105040025644,-7.51125582153846e-05,0.0009286646875641024,-0.00018778147458974352,0.0009821020065500004,0.0020720455793,-0.0031068801872550004,6.9975002288,-26.662500952,-213.72000887,1,0,0
2022-06-08 13:23:53.945198848,-0.12300603873400001,-0.04576273306725,9.710066771449998,0.0006657706588525001,0.00021304661057500008,-0.00013315413972499998,0.006182099643868948,0.008310838356571738,-0.0003749445867899995,6.877500200399999,-26.655001066999997,-213.05250856,1,0,0
